"","eukprok","mag","Domain","Clade","Kingdom","Supergroup","Phylum","Class","Order","Family","Genus","Species","community","degree","MAG","classification"
"543","prok","SPO-all-SRF-0-8-5-00_bin-965","d__Bacteria","NA","NA","NA","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Crocinitomicaceae","g__UBA952","s__",4,2,NA,NA
"544","prok","SPO-PEOD-SRF-0-8-5-00_bin-83","d__Bacteria","NA","NA","NA","p__Planctomycetota","c__UBA1135","o__UBA2386","f__UBA2386","g__GCA-2684655","s__GCA-2684655 sp002684655",1,1,NA,NA
"545","prok","RS-all-SRF-0-8-5-00_bin-62","d__Bacteria","NA","NA","NA","p__Proteobacteria","c__Alphaproteobacteria","o__Puniceispirillales","f__Puniceispirillaceae","g__UBA8309","s__UBA8309 sp002695585",7,2,NA,NA
"546","prok","SPO-SPSG-SRF-0-8-5-00_bin-126","d__Bacteria","NA","NA","NA","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Crocinitomicaceae","g__UBA952","s__",3,2,NA,NA
"547","euk","Cluster_144","Eukaryota",".","Viridiplantae","Archaeplastida","Chlorophyta","Chloropicophyceae","-","-",".","-",3,4,"SPO-SPSG-DCM-0-8-5-00_bin-150","Eukaryota;.;Viridiplantae;Archaeplastida;Chlorophyta;Chloropicophyceae;-;-;.;-"
"548","euk","Cluster_144","Eukaryota",".","Viridiplantae","Archaeplastida","Chlorophyta","Chloropicophyceae","-","-",".","-",3,4,"SPO-all-DCM-0-8-5-00_bin-332","Eukaryota;.;Viridiplantae;Archaeplastida;Chlorophyta;Chloropicophyceae;-;-;.;-"
"549","prok","IO-all-SRF-0-8-5-00_bin-375","d__Bacteria","NA","NA","NA","p__Proteobacteria","c__Alphaproteobacteria","o__Puniceispirillales","f__Puniceispirillaceae","g__UBA8309","s__UBA8309 sp002686685",7,7,NA,NA
"550","prok","SPO-all-SRF-0-8-5-00_bin-339","d__Bacteria","NA","NA","NA","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__MED-G14","s__",3,2,NA,NA
"551","prok","MS-all-DCM-0-8-5-00_bin-42","d__Bacteria","NA","NA","NA","p__Planctomycetota","c__Phycisphaerae","o__Phycisphaerales","f__SM1A02","g__UBA12014","s__UBA12014 sp002167845",4,1,NA,NA
"552","prok","SPO-all-SRF-20-180-00_bin-223","d__Bacteria","NA","NA","NA","p__Cyanobacteria","c__Cyanobacteriia","o__Synechococcales","f__Cyanobiaceae","g__","s__",3,4,NA,NA
"553","prok","MS-all-DCM-0-8-5-00_bin-285","d__Bacteria","NA","NA","NA","p__Verrucomicrobiota","c__Verrucomicrobiae","o__Verrucomicrobiales","f__DEV007","g__EC70","s__EC70 sp002705125",4,3,NA,NA
"554","prok","SPO-CHIL-SRF-0-8-5-00_bin-6","d__Bacteria","NA","NA","NA","p__Proteobacteria","c__Alphaproteobacteria","o__Parvibaculales","f__RS24","g__Micropelagos","s__",7,1,NA,NA
"555","prok","SPO-PEOD-SRF-5-20-00_bin-42","d__Bacteria","NA","NA","NA","p__Actinobacteriota","c__Actinobacteria","o__Nanopelagicales","f__GCA-2699445","g__GCA-2699445","s__",3,1,NA,NA
"556","prok","MS-all-SRF-0-8-5-00_bin-629","d__Bacteria","NA","NA","NA","p__Proteobacteria","c__Gammaproteobacteria","o__Pseudomonadales","f__HTCC2089","g__UBA4421","s__",7,9,NA,NA
"557","prok","MS-all-DCM-0-8-5-00_bin-247","d__Bacteria","NA","NA","NA","p__Proteobacteria","c__Alphaproteobacteria","o__Rhodobacterales","f__Rhodobacteraceae","g__HIMB11","s__",7,3,NA,NA
"558","prok","MS-all-SRF-180-2000-00_bin-80","d__Bacteria","NA","NA","NA","p__Proteobacteria","c__Gammaproteobacteria","o__Nitrosococcales","f__Methylophagaceae","g__","s__",2,2,NA,NA
"559","prok","NAO-all-SRF-0-8-5-00_bin-338","d__Bacteria","NA","NA","NA","p__Proteobacteria","c__Alphaproteobacteria","o__Rickettsiales","f__Midichloriaceae","g__","s__",7,4,NA,NA
"560","prok","SPO-all-SRF-5-20-00_bin-80","d__Bacteria","NA","NA","NA","p__Bacteroidota","c__Bacteroidia","o__Cytophagales","f__","g__","s__",1,1,NA,NA
"561","prok","RS-all-DCM-0-8-5-00_bin-26","d__Bacteria","NA","NA","NA","p__Proteobacteria","c__Gammaproteobacteria","o__Pseudomonadales","f__HTCC2089","g__UBA7455","s__",7,2,NA,NA
"562","prok","SPO-SPSG-SRF-0-8-5-00_bin-304","d__Bacteria","NA","NA","NA","p__Verrucomicrobiota","c__Verrucomicrobiae","o__Verrucomicrobiales","f__Akkermansiaceae","g__Roseibacillus","s__",3,3,NA,NA
"563","prok","MS-all-DCM-0-8-5-00_bin-371","d__Bacteria","NA","NA","NA","p__Proteobacteria","c__Gammaproteobacteria","o__Pseudomonadales","f__Porticoccaceae","g__HTCC2207","s__",7,6,NA,NA
"564","prok","MS-all-SRF-0-8-5-00_bin-548","d__Bacteria","NA","NA","NA","p__Proteobacteria","c__Alphaproteobacteria","o__Pelagibacterales","f__Pelagibacteraceae","g__HIMB114","s__HIMB114 sp002692055",7,1,NA,NA
"565","prok","MS-all-DCM-20-180-00_bin-48","d__Bacteria","NA","NA","NA","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Saprospiraceae","g__","s__",1,24,NA,NA
"566","prok","SPO-all-SRF-0-8-5-00_bin-48","d__Bacteria","NA","NA","NA","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Citromicrobium","s__",7,1,NA,NA
"567","prok","SPO-SPSG-SRF-20-180-00_bin-189","d__Bacteria","NA","NA","NA","p__Verrucomicrobiota","c__Verrucomicrobiae","o__Verrucomicrobiales","f__DEV007","g__EC70","s__EC70 sp002684575",3,1,NA,NA
"568","prok","SAO-all-SRF-0-8-5-00_bin-431","d__Bacteria","NA","NA","NA","p__Proteobacteria","c__Alphaproteobacteria","o__Puniceispirillales","f__Puniceispirillaceae","g__UBA8309","s__UBA8309 sp002683535",7,1,NA,NA
"569","prok","SPO-all-SRF-5-20-00_bin-151","d__Bacteria","NA","NA","NA","p__Proteobacteria","c__Alphaproteobacteria","o__Rhodobacterales","f__Rhodobacteraceae","g__Oceanicola_B","s__",2,1,NA,NA
"570","prok","MS-all-SRF-0-8-5-00_bin-487","d__Bacteria","NA","NA","NA","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__UBA8316","s__UBA8316 sp002711215",7,2,NA,NA
"571","prok","SPO-PEOD-DCM-0-8-5-00_bin-52","d__Bacteria","NA","NA","NA","p__Planctomycetota","c__Phycisphaerae","o__Phycisphaerales","f__SM1A02","g__GCA-002862325","s__",3,2,NA,NA
"572","prok","SO-all-SRF-0-8-5-00_bin-77","d__Bacteria","NA","NA","NA","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Hel1-33-131","s__",7,6,NA,NA
"573","prok","SPO-PEOD-SRF-0-8-5-00_bin-40","d__Bacteria","NA","NA","NA","p__Verrucomicrobiota","c__Verrucomicrobiae","o__Verrucomicrobiales","f__Akkermansiaceae","g__Roseibacillus","s__Roseibacillus sp002380675",3,4,NA,NA
"574","prok","NAO-all-SRF-0-8-5-00_bin-1","d__Bacteria","NA","NA","NA","p__Proteobacteria","c__Alphaproteobacteria","o__Rickettsiales","f__Midichloriaceae","g__","s__",4,4,NA,NA
"575","prok","SPO-SPSG-SRF-0-8-5-00_bin-263","d__Bacteria","NA","NA","NA","p__Proteobacteria","c__Alphaproteobacteria","o__Rhodospirillales_A","f__UBA1479","g__UBA1479","s__",7,1,NA,NA
"576","prok","IO-all-SRF-0-8-5-00_bin-320","d__Bacteria","NA","NA","NA","p__Myxococcota","c__Polyangia","o__Polyangiales","f__","g__","s__",2,1,NA,NA
"577","prok","SPO-all-SRF-5-20-00_bin-155","d__Bacteria","NA","NA","NA","p__Verrucomicrobiota","c__Verrucomicrobiae","o__Verrucomicrobiales","f__DEV007","g__EC70","s__EC70 sp002684575",3,1,NA,NA
"578","euk","Cluster_83","Eukaryota","Sar",".","-","-","-","-","-",".","-",7,4,"IO-all-SRF-0-8-5-00_bin-260","Eukaryota;Sar;.;-;-;-;-;-;.;-"
"579","prok","MS-all-SRF-0-8-5-00_bin-432","d__Bacteria","NA","NA","NA","p__Proteobacteria","c__Gammaproteobacteria","o__Pseudomonadales","f__Halieaceae","g__Luminiphilus","s__",2,2,NA,NA
"580","prok","MS-all-SRF-180-2000-00_bin-61","d__Bacteria","NA","NA","NA","p__Verrucomicrobiota","c__Verrucomicrobiae","o__Opitutales","f__UBA4506","g__","s__",1,1,NA,NA
"581","prok","NPO-all-DCM-0-8-5-00_bin-402","d__Bacteria","NA","NA","NA","p__Planctomycetota","c__UBA1135","o__UBA2386","f__UBA2386","g__GCA-2684655","s__",1,1,NA,NA
"582","prok","SPO-all-SRF-0-8-5-00_bin-295","d__Bacteria","NA","NA","NA","p__Proteobacteria","c__Gammaproteobacteria","o__Coxiellales","f__Coxiellaceae","g__","s__",7,1,NA,NA
"583","prok","SPO-all-SRF-5-20-00_bin-31","d__Bacteria","NA","NA","NA","p__Proteobacteria","c__Alphaproteobacteria","o__Rickettsiales","f__Rickettsiaceae","g__GCA-2402195","s__",1,3,NA,NA
"584","prok","NAO-all-SRF-0-8-5-00_bin-159","d__Bacteria","NA","NA","NA","p__Proteobacteria","c__Gammaproteobacteria","o__Nevskiales","f__Nevskiaceae","g__HR-BB","s__",7,3,NA,NA
"585","prok","IO-all-MES-0-8-5-00_bin-47","d__Bacteria","NA","NA","NA","p__Poribacteria","c__WGA-4E","o__GCA-2687025","f__GCA-2687025","g__GCA-2687025","s__GCA-2687025 sp002687025",2,5,NA,NA
"586","prok","NPO-all-SRF-0-8-5-00_bin-635","d__Bacteria","NA","NA","NA","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Novosphingobium","s__Novosphingobium sp002684595",7,1,NA,NA
"587","prok","SPO-CHIL-SRF-0-8-5-00_bin-11","d__Bacteria","NA","NA","NA","p__Proteobacteria","c__Gammaproteobacteria","o__Pseudomonadales","f__Pseudohongiellaceae","g__OM182","s__",7,2,NA,NA
"588","prok","NAO-all-SRF-0-8-5-00_bin-198","d__Bacteria","NA","NA","NA","p__Verrucomicrobiota","c__Verrucomicrobiae","o__Pedosphaerales","f__UBA1096","g__UBA1096","s__",7,1,NA,NA
"589","prok","SPO-SPSG-SRF-20-180-00_bin-10","d__Bacteria","NA","NA","NA","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__MED-G13","s__",3,2,NA,NA
"590","prok","NAO-all-SRF-0-8-5-00_bin-525","d__Bacteria","NA","NA","NA","p__Planctomycetota","c__UBA8108","o__UBA1146","f__UBA1146","g__UBA12191","s__UBA12191 sp003540375",4,1,NA,NA
"591","euk","Cluster_26","Eukaryota","core chlorophytes","Viridiplantae","Archaeplastida","Chlorophyta","-","-","-",".","-",2,9,"SPO-SPSG-SRF-0-8-5-00_bin-82","Eukaryota;core chlorophytes;Viridiplantae;Archaeplastida;Chlorophyta;-;-;-;.;-"
"592","euk","Cluster_26","Eukaryota","core chlorophytes","Viridiplantae","Archaeplastida","Chlorophyta","-","-","-",".","-",2,9,"SPO-all-SRF-0-8-5-00_bin-25","Eukaryota;core chlorophytes;Viridiplantae;Archaeplastida;Chlorophyta;-;-;-;.;-"
"593","prok","NPO-all-DCM-0-8-5-00_bin-28","d__Bacteria","NA","NA","NA","p__Planctomycetota","c__Phycisphaerae","o__Phycisphaerales","f__SM1A02","g__GCA-002862325","s__",3,2,NA,NA
"594","prok","SAO-all-DCM-0-8-5-00_bin-395","d__Bacteria","NA","NA","NA","p__Proteobacteria","c__Alphaproteobacteria","o__UBA6615","f__UBA6615","g__NAT5454","s__NAT5454 sp002713365",7,1,NA,NA
"595","prok","SPO-all-SRF-20-180-00_bin-49","d__Bacteria","NA","NA","NA","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Psychroflexus","s__",3,2,NA,NA
"596","prok","IO-all-DCM-0-8-5-00_bin-284","d__Bacteria","NA","NA","NA","p__Verrucomicrobiota","c__Verrucomicrobiae","o__Pedosphaerales","f__AAA164-E04","g__UBA7971","s__UBA7971 sp002686885",7,1,NA,NA
"597","prok","NAO-all-MIX-0-8-5-00_bin-7","d__Bacteria","NA","NA","NA","p__Verrucomicrobiota","c__Verrucomicrobiae","o__Verrucomicrobiales","f__Akkermansiaceae","g__Roseibacillus","s__Roseibacillus sp002420305",4,5,NA,NA
"598","euk","Cluster_29","Eukaryota","Sar",".","Stramenopiles","Bacillariophyta","Mediophyceae","Cymatosirales","Cymatosiraceae","Minutocellus","Minutocellus polymorphus",4,2,"SAO-all-SRF-0-8-5-00_bin-71","Eukaryota;Sar;.;Stramenopiles;Bacillariophyta;Mediophyceae;Cymatosirales;Cymatosiraceae;Minutocellus;Minutocellus polymorphus"
"599","prok","NAO-all-SRF-0-8-5-00_bin-402","d__Bacteria","NA","NA","NA","p__Actinobacteriota","c__Acidimicrobiia","o__Microtrichales","f__Ilumatobacteraceae","g__Ilumatobacter_A","s__Ilumatobacter_A sp002698945",7,1,NA,NA
"600","prok","MS-all-SRF-0-8-5-00_bin-378","d__Bacteria","NA","NA","NA","p__Myxococcota","c__UBA796","o__UBA796","f__","g__","s__",7,1,NA,NA
"601","euk","Cluster_92","Eukaryota","Sar",".","Stramenopiles","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","Thalassiosira oceanica",7,1,"SPO-SPSG-SRF-0-8-5-00_bin-580","Eukaryota;Sar;.;Stramenopiles;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira oceanica"
"602","euk","Cluster_92","Eukaryota","Sar",".","Stramenopiles","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","Thalassiosira oceanica",7,1,"SPO-all-SRF-0-8-5-00_bin-190","Eukaryota;Sar;.;Stramenopiles;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira oceanica"
"603","prok","SAO-all-DCM-0-8-5-00_bin-236","d__Bacteria","NA","NA","NA","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__MED-G13","s__MED-G13 sp002697255",7,1,NA,NA
"604","prok","SO-all-DCM-0-8-5-00_bin-46","d__Bacteria","NA","NA","NA","p__Proteobacteria","c__Gammaproteobacteria","o__Pseudomonadales","f__Nitrincolaceae","g__Rs1","s__",2,11,NA,NA
"605","euk","Cluster_7","Eukaryota","Opisthokonta","Metazoa","Metazoa","Chordata","-","-","-",".","-",1,6,"NAO-all-SRF-180-2000-00_bin-87","Eukaryota;Opisthokonta;Metazoa;Metazoa;Chordata;-;-;-;.;-"
"606","euk","Cluster_7","Eukaryota","Opisthokonta","Metazoa","Metazoa","Chordata","-","-","-",".","-",1,6,"MS-all-SRF-180-2000-00_bin-83","Eukaryota;Opisthokonta;Metazoa;Metazoa;Chordata;-;-;-;.;-"
"607","euk","Cluster_35","Eukaryota","Sar",".","-","-","-","-","-",".","-",7,18,"NPO-all-SRF-0-8-5-00_bin-575","Eukaryota;Sar;.;-;-;-;-;-;.;-"
"608","prok","NPO-all-SRF-5-20-00_bin-22","d__Bacteria","NA","NA","NA","p__Cyanobacteria","c__Cyanobacteriia","o__Synechococcales","f__Cyanobiaceae","g__Synechococcus_C","s__Synechococcus_C sp002687115",3,6,NA,NA
"609","euk","Cluster_15","Eukaryota","Sar",".","Stramenopiles","Ochrophyta","Chrysophyceae","Chromulinales","Chromulinaceae","Ochromonas","-",7,15,"MS-all-SRF-0-8-5-00_bin-251","Eukaryota;Sar;.;Stramenopiles;Ochrophyta;Chrysophyceae;Chromulinales;Chromulinaceae;Ochromonas;-"
"610","prok","SPO-all-SRF-0-8-5-00_bin-881","d__Bacteria","NA","NA","NA","p__Myxococcota","c__UBA796","o__UBA796","f__UBA796","g__","s__",3,1,NA,NA
"611","prok","SPO-all-SRF-0-8-5-00_bin-836","d__Bacteria","NA","NA","NA","p__Planctomycetota","c__Phycisphaerae","o__Phycisphaerales","f__SM1A02","g__GCA-002862325","s__",3,2,NA,NA
"612","prok","SAO-all-DCM-0-8-5-00_bin-139","d__Bacteria","NA","NA","NA","p__Myxococcota","c__UBA796","o__UBA796","f__","g__","s__",4,8,NA,NA
"613","prok","MS-all-DCM-0-8-5-00_bin-506","d__Bacteria","NA","NA","NA","p__Proteobacteria","c__Gammaproteobacteria","o__Pseudomonadales","f__HTCC2089","g__UBA4421","s__UBA4421 sp002450255",2,2,NA,NA
"614","prok","SPO-SPSG-SRF-0-8-5-00_bin-400","d__Bacteria","NA","NA","NA","p__Verrucomicrobiota","c__Verrucomicrobiae","o__Verrucomicrobiales","f__Akkermansiaceae","g__Roseibacillus","s__Roseibacillus sp002709915",3,3,NA,NA
"615","prok","MS-all-SRF-0-8-5-00_bin-369","d__Bacteria","NA","NA","NA","p__Proteobacteria","c__Alphaproteobacteria","o__Rhodospirillales_A","f__UBA2165","g__TMED23","s__TMED23 sp002168115",7,2,NA,NA
"616","prok","RS-all-SRF-20-180-00_bin-6","d__Bacteria","NA","NA","NA","p__Cyanobacteria","c__Cyanobacteriia","o__Synechococcales","f__Cyanobiaceae","g__Synechococcus_C","s__Synechococcus_C sp002724845",6,1,NA,NA
"617","euk","Cluster_78","Eukaryota","Prymnesiophyceae",".","Hacrobia","Haptista","Haptophyta","Prymnesiales","Chrysochromulinaceae","Chrysochromulina","Chrysochromulina rotalis",7,12,"MS-all-SRF-0-8-5-00_bin-310","Eukaryota;Prymnesiophyceae;.;Hacrobia;Haptista;Haptophyta;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina rotalis"
"618","prok","RS-all-SRF-180-2000-00_bin-6","d__Bacteria","NA","NA","NA","p__Cyanobacteria","c__Cyanobacteriia","o__Synechococcales","f__Cyanobiaceae","g__Synechococcus_C","s__Synechococcus_C sp002724845",6,1,NA,NA
"619","euk","Cluster_103","Eukaryota","core chlorophytes","Viridiplantae","Archaeplastida","Chlorophyta","-","-","-",".","-",3,1,"IO-all-SRF-0-8-5-00_bin-341","Eukaryota;core chlorophytes;Viridiplantae;Archaeplastida;Chlorophyta;-;-;-;.;-"
"620","euk","Cluster_103","Eukaryota","core chlorophytes","Viridiplantae","Archaeplastida","Chlorophyta","-","-","-",".","-",3,1,"NPO-all-SRF-0-8-5-00_bin-371","Eukaryota;core chlorophytes;Viridiplantae;Archaeplastida;Chlorophyta;-;-;-;.;-"
"621","euk","Cluster_130","Eukaryota","Opisthokonta","Metazoa","Metazoa","Chordata","-","-","-",".","-",2,1,"SAO-all-SRF-180-2000-00_bin-31","Eukaryota;Opisthokonta;Metazoa;Metazoa;Chordata;-;-;-;.;-"
"622","euk","Cluster_4","Eukaryota",".","Viridiplantae","Archaeplastida","Chlorophyta","Palmophyllophyceae","Prasinococcales","Prasinococcaceae","Prasinoderma","Prasinoderma coloniale",7,4,"SPO-SPSG-SRF-0-8-5-00_bin-27","Eukaryota;.;Viridiplantae;Archaeplastida;Chlorophyta;Palmophyllophyceae;Prasinococcales;Prasinococcaceae;Prasinoderma;Prasinoderma coloniale"
"623","euk","Cluster_4","Eukaryota",".","Viridiplantae","Archaeplastida","Chlorophyta","Palmophyllophyceae","Prasinococcales","Prasinococcaceae","Prasinoderma","Prasinoderma coloniale",7,4,"SPO-all-SRF-0-8-5-00_bin-986","Eukaryota;.;Viridiplantae;Archaeplastida;Chlorophyta;Palmophyllophyceae;Prasinococcales;Prasinococcaceae;Prasinoderma;Prasinoderma coloniale"
"624","prok","SPO-all-SRF-5-20-00_bin-142","d__Bacteria","NA","NA","NA","p__Proteobacteria","c__Gammaproteobacteria","o__Pseudomonadales","f__Halieaceae","g__Halioglobus","s__",3,1,NA,NA
"625","prok","SPO-SPSG-MIX-0-8-5-00_bin-231","d__Bacteria","NA","NA","NA","p__Cyanobacteria","c__Cyanobacteriia","o__Synechococcales","f__Cyanobiaceae","g__Synechococcus_C","s__Synechococcus_C sp002724845",6,1,NA,NA
"626","prok","NAO-all-SRF-0-8-5-00_bin-236","d__Bacteria","NA","NA","NA","p__Cyanobacteria","c__Cyanobacteriia","o__Synechococcales","f__Cyanobiaceae","g__Synechococcus_C","s__Synechococcus_C sp002701375",7,1,NA,NA
"627","prok","MS-all-SRF-180-2000-00_bin-7","d__Bacteria","NA","NA","NA","p__Proteobacteria","c__Alphaproteobacteria","o__Rickettsiales","f__Rickettsiaceae","g__GCA-2402195","s__",1,6,NA,NA
"628","prok","SPO-all-SRF-0-8-5-00_bin-18","d__Bacteria","NA","NA","NA","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__UBA3537","s__",2,7,NA,NA
"629","prok","SPO-SPSG-MIX-0-8-5-00_bin-154","d__Bacteria","NA","NA","NA","p__Proteobacteria","c__Alphaproteobacteria","o__Rhodospirillales_A","f__GCA-2722175","g__GCA-2722175","s__GCA-2722175 sp002722175",7,2,NA,NA
"630","prok","SPO-PEOD-SRF-0-8-5-00_bin-100","d__Bacteria","NA","NA","NA","p__Planctomycetota","c__Phycisphaerae","o__Phycisphaerales","f__SM1A02","g__UBA12014","s__UBA12014 sp002684855",3,1,NA,NA
"631","prok","SPO-all-SRF-20-180-00_bin-155","d__Bacteria","NA","NA","NA","p__Proteobacteria","c__Gammaproteobacteria","o__Pseudomonadales","f__Halieaceae","g__","s__",3,1,NA,NA
"632","prok","SPO-SPSG-SRF-0-8-5-00_bin-495","d__Bacteria","NA","NA","NA","p__Planctomycetota","c__Phycisphaerae","o__Phycisphaerales","f__SM1A02","g__GCA-002862325","s__",3,2,NA,NA
"633","prok","MS-all-DCM-0-8-5-00_bin-450","d__Bacteria","NA","NA","NA","p__Verrucomicrobiota","c__Verrucomicrobiae","o__Opitutales","f__Opitutaceae","g__","s__",1,1,NA,NA
"634","prok","SPO-SPSG-DCM-0-8-5-00_bin-300","d__Bacteria","NA","NA","NA","p__Verrucomicrobiota","c__Verrucomicrobiae","o__Verrucomicrobiales","f__Akkermansiaceae","g__Roseibacillus","s__Roseibacillus sp002380675",3,4,NA,NA
"635","prok","NAO-all-MIX-0-8-5-00_bin-190","d__Bacteria","NA","NA","NA","p__Planctomycetota","c__Phycisphaerae","o__Phycisphaerales","f__SM1A02","g__","s__",4,1,NA,NA
"636","prok","NAO-all-MIX-0-8-5-00_bin-149","d__Bacteria","NA","NA","NA","p__Actinobacteriota","c__Acidimicrobiia","o__Microtrichales","f__MedAcidi-G1","g__MedAcidi-G1","s__MedAcidi-G1 sp000817085",7,2,NA,NA
"637","prok","SPO-PEOD-DCM-0-8-5-00_bin-81","d__Bacteria","NA","NA","NA","p__Verrucomicrobiota","c__Verrucomicrobiae","o__Verrucomicrobiales","f__DEV007","g__EC70","s__EC70 sp002684575",7,3,NA,NA
"638","prok","SPO-all-SRF-0-8-5-00_bin-385","d__Bacteria","NA","NA","NA","p__Planctomycetota","c__Phycisphaerae","o__Phycisphaerales","f__SM1A02","g__","s__",3,1,NA,NA
"639","euk","Cluster_161","Eukaryota","Opisthokonta","Metazoa","Metazoa","Arthropoda","Hexanauplia","Harpacticoida","Harpacticidae","Tigriopus","Tigriopus californicus",1,1,"MS-all-DCM-20-180-00_bin-15","Eukaryota;Opisthokonta;Metazoa;Metazoa;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Tigriopus;Tigriopus californicus"
"640","prok","IO-all-SRF-0-8-5-00_bin-172","d__Bacteria","NA","NA","NA","p__Verrucomicrobiota","c__Verrucomicrobiae","o__Verrucomicrobiales","f__Akkermansiaceae","g__Roseibacillus","s__Roseibacillus sp002686085",3,1,NA,NA
"641","prok","NAO-all-MES-0-8-5-00_bin-257","d__Bacteria","NA","NA","NA","p__Spirochaetota","c__Spirochaetia","o__Spirochaetales","f__RBG-16-67-19","g__Bin103","s__",7,3,NA,NA
"642","prok","MS-all-DCM-0-8-5-00_bin-116","d__Bacteria","NA","NA","NA","p__Proteobacteria","c__Gammaproteobacteria","o__Pseudomonadales","f__HTCC2089","g__UBA7455","s__UBA7455 sp002690865",7,1,NA,NA
"643","prok","NPO-all-SRF-0-8-5-00_bin-431","d__Bacteria","NA","NA","NA","p__Planctomycetota","c__UBA1135","o__UBA2386","f__UBA2386","g__GCA-2684655","s__",3,1,NA,NA
"644","prok","SPO-SPSG-SRF-5-20-00_bin-65","d__Bacteria","NA","NA","NA","p__Planctomycetota","c__Planctomycetes","o__Pirellulales","f__UBA1268","g__UBA1268","s__UBA1268 sp003509235",3,1,NA,NA
"645","prok","SPO-SPSG-SRF-0-8-5-00_bin-278","d__Bacteria","NA","NA","NA","p__Planctomycetota","c__Phycisphaerae","o__Phycisphaerales","f__SM1A02","g__UBA8087","s__UBA8087 sp002709755",3,2,NA,NA
"646","prok","NPO-all-SRF-5-20-00_bin-40","d__Bacteria","NA","NA","NA","p__Actinobacteriota","c__Actinobacteria","o__Nanopelagicales","f__GCA-2699445","g__GCA-2699445","s__",3,1,NA,NA
"647","prok","SPO-SPSG-DCM-0-8-5-00_bin-319","d__Bacteria","NA","NA","NA","p__Actinobacteriota","c__Actinobacteria","o__Mycobacteriales","f__Mycobacteriaceae","g__Mycolicibacterium","s__",7,1,NA,NA
"648","prok","SPO-CHIL-SRF-0-8-5-00_bin-50","d__Bacteria","NA","NA","NA","p__Planctomycetota","c__Phycisphaerae","o__Phycisphaerales","f__SM1A02","g__UBA1668","s__UBA1668 sp002364555",7,1,NA,NA
"649","prok","SPO-PEOD-DCM-0-8-5-00_bin-109","d__Bacteria","NA","NA","NA","p__Verrucomicrobiota","c__Verrucomicrobiae","o__Pedosphaerales","f__UBA1096","g__UBA1096","s__UBA1096 sp002684915",3,1,NA,NA
"650","prok","MS-all-DCM-0-8-5-00_bin-302","d__Bacteria","NA","NA","NA","p__Actinobacteriota","c__Acidimicrobiia","o__Microtrichales","f__TK06","g__MedAcidi-G3","s__MedAcidi-G3 sp000817105",7,1,NA,NA
"651","prok","IO-all-DCM-0-8-5-00_bin-15","d__Bacteria","NA","NA","NA","p__Marinisomatota","c__Marinisomatia","o__Marinisomatales","f__TCS55","g__TMED108","s__TMED108 sp002702225",7,1,NA,NA
"652","prok","MS-all-DCM-0-8-5-00_bin-428","d__Bacteria","NA","NA","NA","p__Proteobacteria","c__Alphaproteobacteria","o__Rhodobacterales","f__Rhodobacteraceae","g__HIMB11","s__",7,3,NA,NA
"653","prok","NAO-all-SRF-0-8-5-00_bin-393","d__Bacteria","NA","NA","NA","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Sphingobium","s__Sphingobium xenophagum",7,1,NA,NA
"654","prok","SPO-SPSG-SRF-0-8-5-00_bin-487","d__Bacteria","NA","NA","NA","p__Chloroflexota","c__Dehalococcoidia","o__UBA1151","f__TMED-70","g__TMED-70","s__TMED-70 sp002703265",7,1,NA,NA
"655","prok","SAO-all-SRF-180-2000-00_bin-64","d__Bacteria","NA","NA","NA","p__Proteobacteria","c__Gammaproteobacteria","o__Pseudomonadales","f__","g__","s__",1,1,NA,NA
"656","prok","SAO-all-DCM-0-8-5-00_bin-313","d__Bacteria","NA","NA","NA","p__Proteobacteria","c__Gammaproteobacteria","o__SAR86","f__D2472","g__","s__",7,2,NA,NA
