"","Source_ID","HeterotrophyScore","Predicted.trophic.mode","Genome","Phagocyte.generalist.prediction","Phagocyte.entamoebid.prediction","Phagocyte.rozellid.prediction","Prototrophy.prediction","Photosynthesis.prediction","Trophic.mode","RF.predicted.TM"
"455","MMETSP1114",83,"Heterotroph","MMETSP1114.sigModels.txt",0.904546746647641,0.751054049610332,0.938986290294098,0.0065802877869814,0.00109493710540578,"Heterotroph","Heterotroph"
"456","MMETSP1115",-0.240715268225585,"Mixotroph","MMETSP1115.sigModels.txt",0.331817900315899,0.258712147964126,0.78994877307623,0.922614682475668,0.823587209213273,"Phototroph","Phototroph"
"457","MMETSP1116",-0.261939218523878,"Mixotroph","MMETSP1116.sigModels.txt",0.0514111592895109,0.0767305873859351,0.237182499175246,0.859598075024745,0.784490368755805,"Phototroph","Phototroph"
"458","MMETSP1117",-0.25904486251809,"Mixotroph","MMETSP1117.sigModels.txt",0.0681572012104053,0.0925732432528452,0.618497523440353,0.881826000071452,0.743942711583497,"Phototroph","Phototroph"
"459","MMETSP1122",-0.264383561643836,"Mixotroph","MMETSP1122.sigModels.txt",0.555996884629318,0.568979840683188,0.841128914138164,0.903520953117143,0.884217000325672,"Phototroph","Phototroph"
"460","MMETSP1123",-0.257274119448698,"Mixotroph","MMETSP1123.sigModels.txt",0.0504315750396303,0.0133106609259386,0.311507110854339,0.847064339336279,0.639546723700123,"Phototroph","Phototroph"
"461","MMETSP1124",-0.260294117647059,"Mixotroph","MMETSP1124.sigModels.txt",0.0266653504920123,0.0179159294625107,0.129157580157696,0.807800215279114,0.640826682844543,"Phototroph","Phototroph"
"462","MMETSP1125",-0.262516914749662,"Mixotroph","MMETSP1125.sigModels.txt",0.250511808310407,0.127674795710449,0.757632329709409,0.878973806455436,0.869732321852939,"Phototroph","Phototroph"
"463","MMETSP1126",-266,"Phototroph","MMETSP1126.sigModels.txt",0.00948325363343917,0.0163523948354004,0.0466294316157779,0.977487567495256,0.999744366556211,"Mixotroph","Mixotroph"
"464","MMETSP1127",-262,"Phototroph","MMETSP1127.sigModels.txt",0.00483614235974286,0.00576812612508535,0.0940917281480298,0.990624212484662,0.999491922501459,"Mixotroph","Mixotroph"
"465","MMETSP1128",-268,"Phototroph","MMETSP1128.sigModels.txt",0.00514943667618172,0.00687691116924432,0.073648811142178,0.987729673523961,0.999875667865152,"Mixotroph","Mixotroph"
"466","MMETSP1129",-240,"Phototroph","MMETSP1129.sigModels.txt",0.127968392335405,0.0250208864489046,0.836801969210593,0.935753662049442,0.924730869727893,"Phototroph","Phototroph"
"467","MMETSP1130",-168,"Phototroph","MMETSP1130.sigModels.txt",0.00486334613599515,0.00105995910295554,0.016473251317866,0.154073251936474,0.317300222421444,"Phototroph","Phototroph"
"468","MMETSP1131",-104,"Phototroph","MMETSP1131.sigModels.txt",0.000146479860382947,0.000390133472742773,0.00517415330999457,0.00993640118549109,0.163759325275031,"Phototroph","Phototroph"
"469","MMETSP1132",-254,"Phototroph","MMETSP1132.sigModels.txt",0.24552951367772,0.0382962497121064,0.840249113087046,0.94747319126322,0.9049202421804,"Phototroph","Phototroph"
"470","MMETSP1136",-268,"Phototroph","MMETSP1136.sigModels.txt",0.850832741128217,0.877508359906601,0.924973105289571,0.954402636500463,0.983419726582581,"Phototroph","Phototroph"
"471","MMETSP1137",-259,"Phototroph","MMETSP1137.sigModels.txt",0.0381525820417261,0.0293686351243528,0.13037653278843,0.743226247354181,0.958081665760614,"Phototroph","Phototroph"
"472","MMETSP1138",-274,"Phototroph","MMETSP1138.sigModels.txt",0.175275442215052,0.0201969214292936,0.216703193271769,0.828725855349167,0.952478263342711,"Phototroph","Phototroph"
"473","MMETSP1139",-186,"Phototroph","MMETSP1139.sigModels.txt",0.27473461602666,0.0752460830444604,0.857882531068331,0.236184547652407,0.646984207833069,"Phototroph","Phototroph"
"474","MMETSP1140",-252,"Phototroph","MMETSP1140.sigModels.txt",0.0556556435574834,0.0229136457249696,0.371471769158794,0.482140157291336,0.862884850793394,"Phototroph","Phototroph"
"475","MMETSP1141",-210,"Phototroph","MMETSP1141.sigModels.txt",0.956686299347565,0.955815687662326,0.373185371972295,0.841927718566243,0.881320217110436,"Phototroph","Phototroph"
"476","MMETSP1142",-208,"Phototroph","MMETSP1142.sigModels.txt",0.94899687720857,0.972571768086633,0.383180876176562,0.817596660315857,0.759407337810184,"Phototroph","Phototroph"
"477","MMETSP1143",-214,"Phototroph","MMETSP1143.sigModels.txt",0.982637112107494,0.990183202155456,0.334100942803478,0.835701736796079,0.868622113194898,"Phototroph","Phototroph"
"478","MMETSP1144",-208,"Phototroph","MMETSP1144.sigModels.txt",0.907458062236054,0.965658512970726,0.348196272696641,0.797197857056327,0.791298587173703,"Phototroph","Phototroph"
"479","MMETSP1150",-314,"Phototroph","MMETSP1150.sigModels.txt",0.116917831061073,0.0480584039563226,0.748422023915944,0.982372827990235,0.992745892841594,"Phototroph","Phototroph"
"480","MMETSP1151",-320,"Phototroph","MMETSP1151.sigModels.txt",0.0410932577105121,0.0156191257572924,0.699947531982621,0.984751537589383,0.992239464763772,"Phototroph","Phototroph"
"481","MMETSP1152",-311,"Phototroph","MMETSP1152.sigModels.txt",0.151444162730164,0.0528043331147536,0.778327305164381,0.987021649871241,0.990439023162973,"Phototroph","Phototroph"
"482","MMETSP1153",-306,"Phototroph","MMETSP1153.sigModels.txt",0.0572856496722653,0.0242904273078937,0.71579510397134,0.983426465735472,0.985386694018313,"Phototroph","Phototroph"
"483","MMETSP1154",-318,"Phototroph","MMETSP1154.sigModels.txt",0.0353015254985702,0.0300169249437306,0.687632493625617,0.982883976357799,0.990378892149053,"Phototroph","Phototroph"
"484","MMETSP1155",-304,"Phototroph","MMETSP1155.sigModels.txt",0.0771441741044806,0.0624228319279968,0.554924169371125,0.986693077646441,0.985973448033135,"Phototroph","Phototroph"
"485","MMETSP1156",-317,"Phototroph","MMETSP1156.sigModels.txt",0.0776570441011698,0.0676703022192403,0.584876451197939,0.986030854181856,0.989085039133406,"Phototroph","Phototroph"
"486","MMETSP1157",-308,"Phototroph","MMETSP1157.sigModels.txt",0.126714315055347,0.0880043135913367,0.736888093561715,0.98513779887713,0.991377265961812,"Phototroph","Phototroph"
"487","MMETSP1159",-297,"Phototroph","MMETSP1159.sigModels.txt",0.000142376688094747,0.00250770665868995,0.0239068739212702,0.89976074028282,0.996831915339686,"Phototroph","Phototroph"
"488","MMETSP1160",-212,"Phototroph","MMETSP1160.sigModels.txt",0.891609980438699,0.786216833155197,0.400581618461387,0.657548141648894,0.587861203663381,"Phototroph","Phototroph"
"489","MMETSP1161",-289,"Phototroph","MMETSP1161.sigModels.txt",0.00024809743947913,0.00119401961943246,0.00459007664772322,0.927564227679751,0.959445792937859,"Phototroph","Phototroph"
"490","MMETSP1162",-183,"Phototroph","MMETSP1162.sigModels.txt",0.457279676798466,0.306208933103796,0.3652638443947,0.175362931133462,0.62943656824978,"Phototroph","Phototroph"
"491","MMETSP1163",-226,"Phototroph","MMETSP1163.sigModels.txt",0.814604138540325,0.240090929659844,0.657890375414726,0.912401004466252,0.954190311825537,"Phototroph","Phototroph"
"492","MMETSP1164",-245,"Phototroph","MMETSP1164.sigModels.txt",0.102365453189623,0.404868550891575,0.230083854149353,0.94289509150483,0.917200742604349,"Phototroph","Phototroph"
"493","MMETSP1165",-279,"Phototroph","MMETSP1165.sigModels.txt",0.518697292153218,0.247888929318822,0.0891393902508315,0.891850740017005,0.429814623636023,"Phototroph","Phototroph"
"494","MMETSP1166",-288,"Phototroph","MMETSP1166.sigModels.txt",0.419644382577017,0.0769751213954114,0.0834390197007723,0.813815864717339,0.924861812821028,"Phototroph","Phototroph"
"495","MMETSP1167",-205,"Phototroph","MMETSP1167.sigModels.txt",0.053612323857517,0.0537041337078582,0.232948061187178,0.828435474106114,0.530568812782899,"Phototroph","Phototroph"
"496","MMETSP1169",-286,"Phototroph","MMETSP1169.sigModels.txt",0.790417574922311,0.493483664328211,0.453297407489061,0.987702721230552,0.999893896600694,"Phototroph","Phototroph"
"497","MMETSP1170",-180,"Phototroph","MMETSP1170.sigModels.txt",0.0031452745141309,0.00862483911588337,0.123296787876546,0.0612978581720868,0.228024596309713,"Phototroph","Phototroph"
"498","MMETSP1171",-353,"Phototroph","MMETSP1171.sigModels.txt",0.00120333018852186,0.00223807611880195,0.0946997662280326,0.607266015319169,0.873769115753473,"Phototroph","Phototroph"
"499","MMETSP1172",-271,"Phototroph","MMETSP1172.sigModels.txt",0.00012108838333476,0.00141072548863708,0.00531566807220818,0.582234019340229,0.819762351185766,"Phototroph","Phototroph"
"500","MMETSP1173",-182,"Phototroph","MMETSP1173.sigModels.txt",0.996905407705471,0.978950526569586,0.688167612568892,0.897044398923602,0.907485637326302,"Phototroph","Phototroph"
"501","MMETSP1174",-260,"Phototroph","MMETSP1174.sigModels.txt",0.980855186721765,0.97752743832477,0.835191872590942,0.966324719207512,0.965469081086952,"Phototroph","Phototroph"
"502","MMETSP1175",-308,"Phototroph","MMETSP1175.sigModels.txt",0.00791105270643482,0.00249042467190369,0.0879421210777905,0.591280589926142,0.940876883112076,"Phototroph","Phototroph"
"503","MMETSP1176",-357,"Phototroph","MMETSP1176.sigModels.txt",0.00179977767854464,0.00279809578673532,0.251097206282389,0.917257847983196,0.942803041353335,"Phototroph","Phototroph"
"504","MMETSP1177",-219,"Phototroph","MMETSP1177.sigModels.txt",0.00845242869577435,0.0057137259229523,0.188990872224227,0.751986144435055,0.868487028229736,"Mixotroph","Mixotroph"
"505","MMETSP1178",-189,"Phototroph","MMETSP1178.sigModels.txt",0.126211057734809,0.00607740066922498,0.346219765400664,0.854392563326526,0.819671737727166,"Phototroph","Phototroph"
"506","MMETSP1180",-276,"Phototroph","MMETSP1180.sigModels.txt",0.000100115447014413,0.000833776350672,0.00260368678565144,0.963027885803063,0.999162259942255,"Mixotroph","Mixotroph"
"507","MMETSP1309",-307,"Phototroph","MMETSP1309.sigModels.txt",0.000745460009230709,0.00248757578632208,0.0247451053633644,0.902590767386092,0.997690112840146,"Phototroph","Phototroph"
"508","MMETSP1310",-182,"Phototroph","MMETSP1310.sigModels.txt",0.999623365513683,0.999007277165918,0.975489981937539,0.950782490224475,0.995753741700116,"Phototroph","Phototroph"
"509","MMETSP1311",-235,"Phototroph","MMETSP1311.sigModels.txt",0.000399175464499943,0.000485920371056048,0.00437238739694609,0.661956245667087,0.99024878474627,"Phototroph","Phototroph"
"510","MMETSP1312",-284,"Phototroph","MMETSP1312.sigModels.txt",0.00244726262609676,0.00421926699251469,0.0181844737782281,0.769636424932432,0.983793601531338,"Phototroph","Phototroph"
"511","MMETSP1315",-313,"Phototroph","MMETSP1315.sigModels.txt",0.0626468403073703,0.434244508419476,0.240451248585612,0.888219143074853,0.993625915759992,"Phototroph","Phototroph"
"512","MMETSP1316",-329,"Phototroph","MMETSP1316.sigModels.txt",0.000367570835482088,0.000825858266879058,0.00268191404959821,0.920385626494481,0.999072545085421,"Phototroph","Phototroph"
"513","MMETSP1318",-0.137254901960784,"Mixotroph","MMETSP1318.sigModels.txt",0.998839520796015,0.990459582688179,0.943045715594164,0.935060805410973,0.927521046858179,"Mixotroph","Mixotroph"
"514","MMETSP1319",-189,"Phototroph","MMETSP1319.sigModels.txt",0.995803805372614,0.990838408453934,0.945784170043078,0.80186301759133,0.900546345059514,"Phototroph","Phototroph"
"515","MMETSP1320",-208,"Phototroph","MMETSP1320.sigModels.txt",0.983293216127731,0.96508796827604,0.924797336992707,0.815552720369073,0.875905983598229,"Phototroph","Phototroph"
"516","MMETSP1321",-165,"Phototroph","MMETSP1321.sigModels.txt",0.9912214337361,0.986092073588579,0.960107129402299,0.687257700932534,0.855098982516667,"Phototroph","Phototroph"
"517","MMETSP1322",-337,"Phototroph","MMETSP1322.sigModels.txt",0.00850254553092365,0.0405228850862895,0.178816345005008,0.892864755561306,0.970802042938783,"Phototroph","Phototroph"
"518","MMETSP1323",-170,"Phototroph","MMETSP1323.sigModels.txt",0.418309293621679,0.327996279260356,0.196906540824693,0.435470350727009,0.822061469288942,"Phototroph","Phototroph"
"519","MMETSP1324",-205,"Phototroph","MMETSP1324.sigModels.txt",0.973642488550109,0.942351160181942,0.546458532269677,0.757856429814338,0.643732918246424,"Phototroph","Phototroph"
