"community","Cluster","MAG"
5,"Cluster_11","NPO-all-SRF-20-180-00_bin-73"
5,"Cluster_11","SPO-all-SRF-0-8-5-00_bin-931"
5,"Cluster_11","SPO-PEOD-DCM-0-8-5-00_bin-41"
5,"Cluster_11","SPO-PEOD-SRF-5-20-00_bin-37"
5,"Cluster_11","RS-all-SRF-0-8-5-00_bin-105"
5,"Cluster_11","SPO-all-DCM-0-8-5-00_bin-566"
5,"Cluster_11","NPO-all-DCM-5-20-00_bin-24"
5,"Cluster_11","NPO-all-DCM-20-180-00_bin-55"
5,"Cluster_11","SPO-all-SRF-5-20-00_bin-111"
5,"Cluster_11","IO-all-DCM-0-8-5-00_bin-323"
5,"Cluster_11","NPO-all-DCM-0-8-5-00_bin-237"
5,"Cluster_11","SPO-PEOD-SRF-0-8-5-00_bin-91"
5,"Cluster_11","NPO-all-SRF-5-20-00_bin-9"
5,"Cluster_11","IO-all-FSW-0-8-5-00_bin-88"
5,"Cluster_11","IO-all-SRF-0-8-5-00_bin-89"
5,"Cluster_11","SAO-all-DCM-0-8-5-00_bin-43"
5,"Cluster_11","SPO-SPSG-SRF-0-8-5-00_bin-673"
5,"Cluster_11","NPO-all-SRF-0-8-5-00_bin-407"
5,"Cluster_11","SPO-all-SRF-20-180-00_bin-88"
5,"Cluster_11","SAO-all-SRF-0-8-5-00_bin-284"
5,"Cluster_11","NPO-all-SRF-20-180-00_bin-73"
5,"Cluster_11","SPO-all-SRF-0-8-5-00_bin-931"
5,"Cluster_11","SPO-PEOD-DCM-0-8-5-00_bin-41"
5,"Cluster_11","SPO-PEOD-SRF-5-20-00_bin-37"
5,"Cluster_11","RS-all-SRF-0-8-5-00_bin-105"
5,"Cluster_11","SPO-all-DCM-0-8-5-00_bin-566"
5,"Cluster_11","NPO-all-DCM-5-20-00_bin-24"
5,"Cluster_11","NPO-all-DCM-20-180-00_bin-55"
5,"Cluster_11","SPO-all-SRF-5-20-00_bin-111"
5,"Cluster_11","IO-all-DCM-0-8-5-00_bin-323"
5,"Cluster_11","NPO-all-DCM-0-8-5-00_bin-237"
5,"Cluster_11","SPO-PEOD-SRF-0-8-5-00_bin-91"
5,"Cluster_11","NPO-all-SRF-5-20-00_bin-9"
5,"Cluster_11","IO-all-FSW-0-8-5-00_bin-88"
5,"Cluster_11","IO-all-SRF-0-8-5-00_bin-89"
5,"Cluster_11","SAO-all-DCM-0-8-5-00_bin-43"
5,"Cluster_11","SPO-SPSG-SRF-0-8-5-00_bin-673"
5,"Cluster_11","NPO-all-SRF-0-8-5-00_bin-407"
5,"Cluster_11","SPO-all-SRF-20-180-00_bin-88"
5,"Cluster_11","SAO-all-SRF-0-8-5-00_bin-284"
5,"Cluster_11","NPO-all-SRF-20-180-00_bin-73"
5,"Cluster_11","SPO-all-SRF-0-8-5-00_bin-931"
5,"Cluster_11","SPO-PEOD-DCM-0-8-5-00_bin-41"
5,"Cluster_11","SPO-PEOD-SRF-5-20-00_bin-37"
5,"Cluster_11","RS-all-SRF-0-8-5-00_bin-105"
5,"Cluster_11","SPO-all-DCM-0-8-5-00_bin-566"
5,"Cluster_11","NPO-all-DCM-5-20-00_bin-24"
5,"Cluster_11","NPO-all-DCM-20-180-00_bin-55"
5,"Cluster_11","SPO-all-SRF-5-20-00_bin-111"
5,"Cluster_11","IO-all-DCM-0-8-5-00_bin-323"
5,"Cluster_11","NPO-all-DCM-0-8-5-00_bin-237"
5,"Cluster_11","SPO-PEOD-SRF-0-8-5-00_bin-91"
5,"Cluster_11","NPO-all-SRF-5-20-00_bin-9"
5,"Cluster_11","IO-all-FSW-0-8-5-00_bin-88"
5,"Cluster_11","IO-all-SRF-0-8-5-00_bin-89"
5,"Cluster_11","SAO-all-DCM-0-8-5-00_bin-43"
5,"Cluster_11","SPO-SPSG-SRF-0-8-5-00_bin-673"
5,"Cluster_11","NPO-all-SRF-0-8-5-00_bin-407"
5,"Cluster_11","SPO-all-SRF-20-180-00_bin-88"
5,"Cluster_11","SAO-all-SRF-0-8-5-00_bin-284"
5,"Cluster_11","NPO-all-SRF-20-180-00_bin-73"
5,"Cluster_11","SPO-all-SRF-0-8-5-00_bin-931"
5,"Cluster_11","SPO-PEOD-DCM-0-8-5-00_bin-41"
5,"Cluster_11","SPO-PEOD-SRF-5-20-00_bin-37"
5,"Cluster_11","RS-all-SRF-0-8-5-00_bin-105"
5,"Cluster_11","SPO-all-DCM-0-8-5-00_bin-566"
5,"Cluster_11","NPO-all-DCM-5-20-00_bin-24"
5,"Cluster_11","NPO-all-DCM-20-180-00_bin-55"
5,"Cluster_11","SPO-all-SRF-5-20-00_bin-111"
5,"Cluster_11","IO-all-DCM-0-8-5-00_bin-323"
5,"Cluster_11","NPO-all-DCM-0-8-5-00_bin-237"
5,"Cluster_11","SPO-PEOD-SRF-0-8-5-00_bin-91"
5,"Cluster_11","NPO-all-SRF-5-20-00_bin-9"
5,"Cluster_11","IO-all-FSW-0-8-5-00_bin-88"
5,"Cluster_11","IO-all-SRF-0-8-5-00_bin-89"
5,"Cluster_11","SAO-all-DCM-0-8-5-00_bin-43"
5,"Cluster_11","SPO-SPSG-SRF-0-8-5-00_bin-673"
5,"Cluster_11","NPO-all-SRF-0-8-5-00_bin-407"
5,"Cluster_11","SPO-all-SRF-20-180-00_bin-88"
5,"Cluster_11","SAO-all-SRF-0-8-5-00_bin-284"
5,"Cluster_11","NPO-all-SRF-20-180-00_bin-73"
5,"Cluster_11","SPO-all-SRF-0-8-5-00_bin-931"
5,"Cluster_11","SPO-PEOD-DCM-0-8-5-00_bin-41"
5,"Cluster_11","SPO-PEOD-SRF-5-20-00_bin-37"
5,"Cluster_11","RS-all-SRF-0-8-5-00_bin-105"
5,"Cluster_11","SPO-all-DCM-0-8-5-00_bin-566"
5,"Cluster_11","NPO-all-DCM-5-20-00_bin-24"
5,"Cluster_11","NPO-all-DCM-20-180-00_bin-55"
5,"Cluster_11","SPO-all-SRF-5-20-00_bin-111"
5,"Cluster_11","IO-all-DCM-0-8-5-00_bin-323"
5,"Cluster_11","NPO-all-DCM-0-8-5-00_bin-237"
5,"Cluster_11","SPO-PEOD-SRF-0-8-5-00_bin-91"
5,"Cluster_11","NPO-all-SRF-5-20-00_bin-9"
5,"Cluster_11","IO-all-FSW-0-8-5-00_bin-88"
5,"Cluster_11","IO-all-SRF-0-8-5-00_bin-89"
5,"Cluster_11","SAO-all-DCM-0-8-5-00_bin-43"
5,"Cluster_11","SPO-SPSG-SRF-0-8-5-00_bin-673"
5,"Cluster_11","NPO-all-SRF-0-8-5-00_bin-407"
5,"Cluster_11","SPO-all-SRF-20-180-00_bin-88"
5,"Cluster_11","SAO-all-SRF-0-8-5-00_bin-284"
5,"Cluster_11","NPO-all-SRF-20-180-00_bin-73"
5,"Cluster_11","SPO-all-SRF-0-8-5-00_bin-931"
5,"Cluster_11","SPO-PEOD-DCM-0-8-5-00_bin-41"
5,"Cluster_11","SPO-PEOD-SRF-5-20-00_bin-37"
5,"Cluster_11","RS-all-SRF-0-8-5-00_bin-105"
5,"Cluster_11","SPO-all-DCM-0-8-5-00_bin-566"
5,"Cluster_11","NPO-all-DCM-5-20-00_bin-24"
5,"Cluster_11","NPO-all-DCM-20-180-00_bin-55"
5,"Cluster_11","SPO-all-SRF-5-20-00_bin-111"
5,"Cluster_11","IO-all-DCM-0-8-5-00_bin-323"
5,"Cluster_11","NPO-all-DCM-0-8-5-00_bin-237"
5,"Cluster_11","SPO-PEOD-SRF-0-8-5-00_bin-91"
5,"Cluster_11","NPO-all-SRF-5-20-00_bin-9"
5,"Cluster_11","IO-all-FSW-0-8-5-00_bin-88"
5,"Cluster_11","IO-all-SRF-0-8-5-00_bin-89"
5,"Cluster_11","SAO-all-DCM-0-8-5-00_bin-43"
5,"Cluster_11","SPO-SPSG-SRF-0-8-5-00_bin-673"
5,"Cluster_11","NPO-all-SRF-0-8-5-00_bin-407"
5,"Cluster_11","SPO-all-SRF-20-180-00_bin-88"
5,"Cluster_11","SAO-all-SRF-0-8-5-00_bin-284"
5,"Cluster_11","NPO-all-SRF-20-180-00_bin-73"
5,"Cluster_11","SPO-all-SRF-0-8-5-00_bin-931"
5,"Cluster_11","SPO-PEOD-DCM-0-8-5-00_bin-41"
5,"Cluster_11","SPO-PEOD-SRF-5-20-00_bin-37"
5,"Cluster_11","RS-all-SRF-0-8-5-00_bin-105"
5,"Cluster_11","SPO-all-DCM-0-8-5-00_bin-566"
5,"Cluster_11","NPO-all-DCM-5-20-00_bin-24"
5,"Cluster_11","NPO-all-DCM-20-180-00_bin-55"
5,"Cluster_11","SPO-all-SRF-5-20-00_bin-111"
5,"Cluster_11","IO-all-DCM-0-8-5-00_bin-323"
5,"Cluster_11","NPO-all-DCM-0-8-5-00_bin-237"
5,"Cluster_11","SPO-PEOD-SRF-0-8-5-00_bin-91"
5,"Cluster_11","NPO-all-SRF-5-20-00_bin-9"
5,"Cluster_11","IO-all-FSW-0-8-5-00_bin-88"
5,"Cluster_11","IO-all-SRF-0-8-5-00_bin-89"
5,"Cluster_11","SAO-all-DCM-0-8-5-00_bin-43"
5,"Cluster_11","SPO-SPSG-SRF-0-8-5-00_bin-673"
5,"Cluster_11","NPO-all-SRF-0-8-5-00_bin-407"
5,"Cluster_11","SPO-all-SRF-20-180-00_bin-88"
5,"Cluster_11","SAO-all-SRF-0-8-5-00_bin-284"
5,"Cluster_11","NPO-all-SRF-20-180-00_bin-73"
5,"Cluster_11","SPO-all-SRF-0-8-5-00_bin-931"
5,"Cluster_11","SPO-PEOD-DCM-0-8-5-00_bin-41"
5,"Cluster_11","SPO-PEOD-SRF-5-20-00_bin-37"
5,"Cluster_11","RS-all-SRF-0-8-5-00_bin-105"
5,"Cluster_11","SPO-all-DCM-0-8-5-00_bin-566"
5,"Cluster_11","NPO-all-DCM-5-20-00_bin-24"
5,"Cluster_11","NPO-all-DCM-20-180-00_bin-55"
5,"Cluster_11","SPO-all-SRF-5-20-00_bin-111"
5,"Cluster_11","IO-all-DCM-0-8-5-00_bin-323"
5,"Cluster_11","NPO-all-DCM-0-8-5-00_bin-237"
5,"Cluster_11","SPO-PEOD-SRF-0-8-5-00_bin-91"
5,"Cluster_11","NPO-all-SRF-5-20-00_bin-9"
5,"Cluster_11","IO-all-FSW-0-8-5-00_bin-88"
5,"Cluster_11","IO-all-SRF-0-8-5-00_bin-89"
5,"Cluster_11","SAO-all-DCM-0-8-5-00_bin-43"
5,"Cluster_11","SPO-SPSG-SRF-0-8-5-00_bin-673"
5,"Cluster_11","NPO-all-SRF-0-8-5-00_bin-407"
5,"Cluster_11","SPO-all-SRF-20-180-00_bin-88"
5,"Cluster_11","SAO-all-SRF-0-8-5-00_bin-284"
5,"Cluster_11","NPO-all-SRF-20-180-00_bin-73"
5,"Cluster_11","SPO-all-SRF-0-8-5-00_bin-931"
5,"Cluster_96","SPO-all-DCM-0-8-5-00_bin-138"
5,"Cluster_96","SPO-SPSG-DCM-0-8-5-00_bin-88"
5,"Cluster_96","SPO-all-DCM-0-8-5-00_bin-138"
5,"Cluster_96","SPO-SPSG-DCM-0-8-5-00_bin-88"
5,"Cluster_90","SPO-all-DCM-0-8-5-00_bin-332"
5,"Cluster_90","SPO-SPSG-DCM-0-8-5-00_bin-150"
5,"Cluster_90","SPO-all-DCM-0-8-5-00_bin-332"
5,"Cluster_90","SPO-SPSG-DCM-0-8-5-00_bin-150"
5,"SPO-all-SRF-20-180-00_bin-147","SPO-all-SRF-20-180-00_bin-147"
5,"SPO-all-SRF-20-180-00_bin-49","SPO-all-SRF-20-180-00_bin-49"
1,"NPO-all-SRF-0-8-5-00_bin-575","NPO-all-SRF-0-8-5-00_bin-575"
1,"MS-all-SRF-0-8-5-00_bin-572","MS-all-SRF-0-8-5-00_bin-572"
1,"NAO-all-MES-0-8-5-00_bin-257","NAO-all-MES-0-8-5-00_bin-257"
1,"MS-all-SRF-0-8-5-00_bin-369","MS-all-SRF-0-8-5-00_bin-369"
3,"MS-all-DCM-0-8-5-00_bin-428","MS-all-DCM-0-8-5-00_bin-428"
1,"SAO-all-DCM-0-8-5-00_bin-395","SAO-all-DCM-0-8-5-00_bin-395"
1,"NAO-all-MIX-0-8-5-00_bin-89","NAO-all-MIX-0-8-5-00_bin-89"
1,"NPO-all-DCM-0-8-5-00_bin-361","NPO-all-DCM-0-8-5-00_bin-361"
1,"NPO-all-DCM-0-8-5-00_bin-146","NPO-all-DCM-0-8-5-00_bin-146"
1,"NAO-all-MIX-0-8-5-00_bin-285","NAO-all-MIX-0-8-5-00_bin-285"
1,"MS-all-DCM-0-8-5-00_bin-486","MS-all-DCM-0-8-5-00_bin-486"
1,"SPO-all-SRF-0-8-5-00_bin-257","SPO-all-SRF-0-8-5-00_bin-257"
1,"NAO-all-MIX-0-8-5-00_bin-29","NAO-all-MIX-0-8-5-00_bin-29"
1,"MS-all-SRF-0-8-5-00_bin-548","MS-all-SRF-0-8-5-00_bin-548"
1,"MS-all-SRF-0-8-5-00_bin-65","MS-all-SRF-0-8-5-00_bin-65"
1,"MS-all-DCM-0-8-5-00_bin-168","MS-all-DCM-0-8-5-00_bin-168"
1,"MS-all-DCM-0-8-5-00_bin-394","MS-all-DCM-0-8-5-00_bin-394"
5,"SPO-SPSG-SRF-0-8-5-00_bin-396","SPO-SPSG-SRF-0-8-5-00_bin-396"
5,"SPO-SPSG-SRF-20-180-00_bin-10","SPO-SPSG-SRF-20-180-00_bin-10"
5,"SPO-SPSG-SRF-0-8-5-00_bin-400","SPO-SPSG-SRF-0-8-5-00_bin-400"
5,"SPO-SPSG-SRF-0-8-5-00_bin-245","SPO-SPSG-SRF-0-8-5-00_bin-245"
5,"SPO-SPSG-SRF-0-8-5-00_bin-126","SPO-SPSG-SRF-0-8-5-00_bin-126"
5,"SPO-all-SRF-0-8-5-00_bin-339","SPO-all-SRF-0-8-5-00_bin-339"
5,"SPO-all-SRF-20-180-00_bin-223","SPO-all-SRF-20-180-00_bin-223"
5,"SPO-SPSG-SRF-0-8-5-00_bin-304","SPO-SPSG-SRF-0-8-5-00_bin-304"
5,"SPO-all-DCM-0-8-5-00_bin-339","SPO-all-DCM-0-8-5-00_bin-339"
5,"SPO-all-SRF-0-8-5-00_bin-701","SPO-all-SRF-0-8-5-00_bin-701"
5,"Cluster_72","NPO-all-SRF-0-8-5-00_bin-371"
5,"Cluster_72","IO-all-SRF-0-8-5-00_bin-341"
5,"Cluster_72","NPO-all-SRF-0-8-5-00_bin-371"
5,"Cluster_72","IO-all-SRF-0-8-5-00_bin-341"
1,"IO-all-DCM-0-8-5-00_bin-167","IO-all-DCM-0-8-5-00_bin-167"
1,"MS-all-SRF-0-8-5-00_bin-450","MS-all-SRF-0-8-5-00_bin-450"
1,"MS-all-DCM-0-8-5-00_bin-34","MS-all-DCM-0-8-5-00_bin-34"
1,"NAO-all-SRF-0-8-5-00_bin-198","NAO-all-SRF-0-8-5-00_bin-198"
1,"SPO-all-DCM-0-8-5-00_bin-596","SPO-all-DCM-0-8-5-00_bin-596"
3,"MS-all-DCM-0-8-5-00_bin-53","MS-all-DCM-0-8-5-00_bin-53"
2,"MS-all-SRF-0-8-5-00_bin-298","MS-all-SRF-0-8-5-00_bin-298"
1,"IO-all-SRF-0-8-5-00_bin-402","IO-all-SRF-0-8-5-00_bin-402"
3,"SAO-all-DCM-0-8-5-00_bin-588","SAO-all-DCM-0-8-5-00_bin-588"
3,"NAO-all-MIX-0-8-5-00_bin-275","NAO-all-MIX-0-8-5-00_bin-275"
1,"MS-all-DCM-0-8-5-00_bin-116","MS-all-DCM-0-8-5-00_bin-116"
1,"MS-all-DCM-0-8-5-00_bin-444","MS-all-DCM-0-8-5-00_bin-444"
3,"MS-all-DCM-0-8-5-00_bin-371","MS-all-DCM-0-8-5-00_bin-371"
1,"NAO-all-MIX-0-8-5-00_bin-162","NAO-all-MIX-0-8-5-00_bin-162"
1,"MS-all-DCM-0-8-5-00_bin-376","MS-all-DCM-0-8-5-00_bin-376"
1,"NPO-all-DCM-0-8-5-00_bin-123","NPO-all-DCM-0-8-5-00_bin-123"
1,"MS-all-DCM-0-8-5-00_bin-247","MS-all-DCM-0-8-5-00_bin-247"
3,"NPO-all-DCM-0-8-5-00_bin-20","NPO-all-DCM-0-8-5-00_bin-20"
1,"SAO-all-DCM-0-8-5-00_bin-537","SAO-all-DCM-0-8-5-00_bin-537"
6,"NAO-all-SRF-0-8-5-00_bin-180","NAO-all-SRF-0-8-5-00_bin-180"
5,"SPO-PEOD-SRF-5-20-00_bin-42","SPO-PEOD-SRF-5-20-00_bin-42"
5,"NPO-all-SRF-5-20-00_bin-40","NPO-all-SRF-5-20-00_bin-40"
2,"Cluster_89","SPO-CHIL-SRF-180-2000-00_bin-57"
2,"Cluster_89","SPO-all-SRF-180-2000-00_bin-214"
2,"Cluster_89","SPO-CHIL-SRF-180-2000-00_bin-57"
2,"Cluster_89","SPO-all-SRF-180-2000-00_bin-214"
1,"Cluster_68","SPO-all-SRF-0-8-5-00_bin-190"
1,"Cluster_68","SPO-SPSG-SRF-0-8-5-00_bin-580"
1,"Cluster_68","SPO-all-SRF-0-8-5-00_bin-190"
1,"Cluster_68","SPO-SPSG-SRF-0-8-5-00_bin-580"
1,"MS-all-SRF-0-8-5-00_bin-318","MS-all-SRF-0-8-5-00_bin-318"
1,"IO-all-SRF-0-8-5-00_bin-325","IO-all-SRF-0-8-5-00_bin-325"
1,"IO-all-SRF-0-8-5-00_bin-174","IO-all-SRF-0-8-5-00_bin-174"
3,"IO-all-SRF-0-8-5-00_bin-529","IO-all-SRF-0-8-5-00_bin-529"
1,"IO-all-SRF-0-8-5-00_bin-80","IO-all-SRF-0-8-5-00_bin-80"
3,"SAO-all-SRF-0-8-5-00_bin-212","SAO-all-SRF-0-8-5-00_bin-212"
3,"SO-all-SRF-0-8-5-00_bin-77","SO-all-SRF-0-8-5-00_bin-77"
3,"MS-all-SRF-0-8-5-00_bin-513","MS-all-SRF-0-8-5-00_bin-513"
3,"SPO-all-SRF-0-8-5-00_bin-917","SPO-all-SRF-0-8-5-00_bin-917"
3,"NAO-all-MIX-0-8-5-00_bin-190","NAO-all-MIX-0-8-5-00_bin-190"
3,"NAO-all-MIX-0-8-5-00_bin-236","NAO-all-MIX-0-8-5-00_bin-236"
5,"NPO-all-DCM-0-8-5-00_bin-28","NPO-all-DCM-0-8-5-00_bin-28"
3,"NAO-all-MIX-0-8-5-00_bin-209","NAO-all-MIX-0-8-5-00_bin-209"
5,"SPO-PEOD-DCM-0-8-5-00_bin-52","SPO-PEOD-DCM-0-8-5-00_bin-52"
3,"SPO-all-SRF-180-2000-00_bin-52","SPO-all-SRF-180-2000-00_bin-52"
1,"MS-all-SRF-0-8-5-00_bin-378","MS-all-SRF-0-8-5-00_bin-378"
1,"NAO-all-SRF-0-8-5-00_bin-393","NAO-all-SRF-0-8-5-00_bin-393"
1,"SPO-SPSG-MIX-0-8-5-00_bin-154","SPO-SPSG-MIX-0-8-5-00_bin-154"
1,"NAO-all-SRF-0-8-5-00_bin-402","NAO-all-SRF-0-8-5-00_bin-402"
1,"SPO-SPSG-DCM-0-8-5-00_bin-319","SPO-SPSG-DCM-0-8-5-00_bin-319"
1,"IO-all-DCM-0-8-5-00_bin-234","IO-all-DCM-0-8-5-00_bin-234"
1,"SPO-SPSG-DCM-0-8-5-00_bin-144","SPO-SPSG-DCM-0-8-5-00_bin-144"
1,"RS-all-DCM-0-8-5-00_bin-26","RS-all-DCM-0-8-5-00_bin-26"
1,"SPO-SPSG-SRF-0-8-5-00_bin-263","SPO-SPSG-SRF-0-8-5-00_bin-263"
1,"NPO-all-SRF-0-8-5-00_bin-635","NPO-all-SRF-0-8-5-00_bin-635"
1,"SPO-SPSG-MIX-0-8-5-00_bin-157","SPO-SPSG-MIX-0-8-5-00_bin-157"
1,"SPO-all-SRF-0-8-5-00_bin-48","SPO-all-SRF-0-8-5-00_bin-48"
3,"SAO-all-SRF-0-8-5-00_bin-232","SAO-all-SRF-0-8-5-00_bin-232"
3,"SPO-all-SRF-0-8-5-00_bin-965","SPO-all-SRF-0-8-5-00_bin-965"
2,"Cluster_75","SPO-all-SRF-0-8-5-00_bin-975"
2,"Cluster_75","SPO-SPSG-SRF-0-8-5-00_bin-379"
2,"Cluster_75","SPO-all-SRF-0-8-5-00_bin-975"
2,"Cluster_75","SPO-SPSG-SRF-0-8-5-00_bin-379"
3,"MS-all-DCM-0-8-5-00_bin-42","MS-all-DCM-0-8-5-00_bin-42"
3,"MS-all-DCM-0-8-5-00_bin-285","MS-all-DCM-0-8-5-00_bin-285"
3,"NAO-all-MIX-0-8-5-00_bin-7","NAO-all-MIX-0-8-5-00_bin-7"
5,"SPO-all-SRF-0-8-5-00_bin-836","SPO-all-SRF-0-8-5-00_bin-836"
5,"SPO-SPSG-SRF-0-8-5-00_bin-278","SPO-SPSG-SRF-0-8-5-00_bin-278"
5,"SPO-SPSG-SRF-0-8-5-00_bin-495","SPO-SPSG-SRF-0-8-5-00_bin-495"
5,"SPO-all-SRF-20-180-00_bin-155","SPO-all-SRF-20-180-00_bin-155"
5,"SPO-all-SRF-5-20-00_bin-142","SPO-all-SRF-5-20-00_bin-142"
5,"SPO-all-SRF-20-180-00_bin-98","SPO-all-SRF-20-180-00_bin-98"
5,"SPO-all-SRF-5-20-00_bin-155","SPO-all-SRF-5-20-00_bin-155"
5,"SPO-SPSG-SRF-20-180-00_bin-189","SPO-SPSG-SRF-20-180-00_bin-189"
1,"MS-all-SRF-0-8-5-00_bin-312","MS-all-SRF-0-8-5-00_bin-312"
1,"NPO-all-SRF-0-8-5-00_bin-648","NPO-all-SRF-0-8-5-00_bin-648"
1,"MS-all-SRF-0-8-5-00_bin-487","MS-all-SRF-0-8-5-00_bin-487"
5,"Cluster_4","SPO-all-SRF-0-8-5-00_bin-986"
5,"Cluster_4","SPO-SPSG-SRF-0-8-5-00_bin-27"
5,"Cluster_4","SPO-all-SRF-0-8-5-00_bin-986"
5,"Cluster_4","SPO-SPSG-SRF-0-8-5-00_bin-27"
3,"NAO-all-SRF-0-8-5-00_bin-525","NAO-all-SRF-0-8-5-00_bin-525"
2,"MS-all-SRF-0-8-5-00_bin-432","MS-all-SRF-0-8-5-00_bin-432"
2,"MS-all-DCM-0-8-5-00_bin-506","MS-all-DCM-0-8-5-00_bin-506"
1,"IO-all-DCM-0-8-5-00_bin-284","IO-all-DCM-0-8-5-00_bin-284"
1,"SAO-all-DCM-0-8-5-00_bin-313","SAO-all-DCM-0-8-5-00_bin-313"
1,"SAO-all-SRF-0-8-5-00_bin-431","SAO-all-SRF-0-8-5-00_bin-431"
1,"SPO-CHIL-SRF-0-8-5-00_bin-11","SPO-CHIL-SRF-0-8-5-00_bin-11"
1,"SPO-CHIL-SRF-0-8-5-00_bin-6","SPO-CHIL-SRF-0-8-5-00_bin-6"
3,"SPO-CHIL-SRF-0-8-5-00_bin-115","SPO-CHIL-SRF-0-8-5-00_bin-115"
3,"SPO-CHIL-DCM-0-8-5-00_bin-28","SPO-CHIL-DCM-0-8-5-00_bin-28"
3,"SPO-CHIL-SRF-0-8-5-00_bin-86","SPO-CHIL-SRF-0-8-5-00_bin-86"
3,"SAO-all-DCM-0-8-5-00_bin-236","SAO-all-DCM-0-8-5-00_bin-236"
1,"SPO-PEOD-DCM-0-8-5-00_bin-81","SPO-PEOD-DCM-0-8-5-00_bin-81"
3,"NAO-all-MIX-0-8-5-00_bin-149","NAO-all-MIX-0-8-5-00_bin-149"
3,"NAO-all-MIX-0-8-5-00_bin-248","NAO-all-MIX-0-8-5-00_bin-248"
1,"NPO-all-SRF-0-8-5-00_bin-514","NPO-all-SRF-0-8-5-00_bin-514"
1,"SPO-SPSG-SRF-0-8-5-00_bin-487","SPO-SPSG-SRF-0-8-5-00_bin-487"
2,"SPO-all-SRF-5-20-00_bin-151","SPO-all-SRF-5-20-00_bin-151"
4,"SAO-all-DCM-180-2000-00_bin-12","SAO-all-DCM-180-2000-00_bin-12"
2,"SAO-all-SRF-180-2000-00_bin-64","SAO-all-SRF-180-2000-00_bin-64"
2,"SAO-all-SRF-0-8-5-00_bin-499","SAO-all-SRF-0-8-5-00_bin-499"
3,"MS-all-DCM-0-8-5-00_bin-302","MS-all-DCM-0-8-5-00_bin-302"
3,"IO-all-DCM-0-8-5-00_bin-15","IO-all-DCM-0-8-5-00_bin-15"
4,"SPO-all-SRF-5-20-00_bin-31","SPO-all-SRF-5-20-00_bin-31"
1,"SPO-SPSG-SRF-0-8-5-00_bin-324","SPO-SPSG-SRF-0-8-5-00_bin-324"
2,"SAO-all-SRF-180-2000-00_bin-31","SAO-all-SRF-180-2000-00_bin-31"
5,"SPO-SPSG-DCM-0-8-5-00_bin-300","SPO-SPSG-DCM-0-8-5-00_bin-300"
3,"MS-all-DCM-0-8-5-00_bin-388","MS-all-DCM-0-8-5-00_bin-388"
1,"IO-all-DCM-0-8-5-00_bin-218","IO-all-DCM-0-8-5-00_bin-218"
1,"RS-all-SRF-0-8-5-00_bin-62","RS-all-SRF-0-8-5-00_bin-62"
4,"MS-all-SRF-180-2000-00_bin-61","MS-all-SRF-180-2000-00_bin-61"
1,"IO-all-SRF-0-8-5-00_bin-383","IO-all-SRF-0-8-5-00_bin-383"
1,"SPO-all-SRF-0-8-5-00_bin-958","SPO-all-SRF-0-8-5-00_bin-958"
1,"SPO-all-SRF-0-8-5-00_bin-295","SPO-all-SRF-0-8-5-00_bin-295"
3,"SPO-CHIL-SRF-0-8-5-00_bin-50","SPO-CHIL-SRF-0-8-5-00_bin-50"
6,"RS-all-SRF-20-180-00_bin-6","RS-all-SRF-20-180-00_bin-6"
6,"RS-all-SRF-180-2000-00_bin-6","RS-all-SRF-180-2000-00_bin-6"
6,"SPO-SPSG-MIX-0-8-5-00_bin-231","SPO-SPSG-MIX-0-8-5-00_bin-231"
4,"MS-all-DCM-20-180-00_bin-15","MS-all-DCM-20-180-00_bin-15"
5,"NPO-all-SRF-0-8-5-00_bin-431","NPO-all-SRF-0-8-5-00_bin-431"
5,"SPO-PEOD-SRF-0-8-5-00_bin-100","SPO-PEOD-SRF-0-8-5-00_bin-100"
5,"SPO-all-SRF-0-8-5-00_bin-385","SPO-all-SRF-0-8-5-00_bin-385"
5,"SPO-all-SRF-0-8-5-00_bin-514","SPO-all-SRF-0-8-5-00_bin-514"
5,"SPO-all-SRF-0-8-5-00_bin-881","SPO-all-SRF-0-8-5-00_bin-881"
5,"SPO-SPSG-SRF-5-20-00_bin-65","SPO-SPSG-SRF-5-20-00_bin-65"
5,"SPO-PEOD-DCM-0-8-5-00_bin-109","SPO-PEOD-DCM-0-8-5-00_bin-109"
5,"SAO-all-DCM-0-8-5-00_bin-464","SAO-all-DCM-0-8-5-00_bin-464"
