"","Source_ID","Predicted.trophic.mode","Score"
"1652","SAO-all-DCM-0-8-5-00_bin-62","Mixotroph",524
"1653","SAO-all-DCM-0-8-5-00_bin-62","Phototroph",578
"1654","SAO-all-DCM-0-8-5-00_bin-75","Heterotroph",229
"1655","SAO-all-DCM-0-8-5-00_bin-75","Mixotroph",247
"1656","SAO-all-DCM-0-8-5-00_bin-75","Phototroph",332
"1657","SAO-all-DCM-180-2000-00_bin-10","Heterotroph",304
"1658","SAO-all-DCM-180-2000-00_bin-10","Mixotroph",199
"1659","SAO-all-DCM-180-2000-00_bin-10","Phototroph",258
"1660","SAO-all-DCM-180-2000-00_bin-12","Heterotroph",293
"1661","SAO-all-DCM-180-2000-00_bin-12","Mixotroph",163
"1662","SAO-all-DCM-180-2000-00_bin-12","Phototroph",228
"1663","SAO-all-DCM-180-2000-00_bin-24","Heterotroph",258
"1664","SAO-all-DCM-180-2000-00_bin-24","Mixotroph",116
"1665","SAO-all-DCM-180-2000-00_bin-24","Phototroph",169
"1666","SAO-all-DCM-20-180-00_bin-11","Heterotroph",380
"1667","SAO-all-DCM-20-180-00_bin-11","Mixotroph",205
"1668","SAO-all-DCM-20-180-00_bin-11","Phototroph",256
"1669","SAO-all-DCM-20-180-00_bin-13","Heterotroph",215
"1670","SAO-all-DCM-20-180-00_bin-13","Mixotroph",116
"1671","SAO-all-DCM-20-180-00_bin-13","Phototroph",194
"1672","SAO-all-DCM-20-180-00_bin-16","Heterotroph",235
"1673","SAO-all-DCM-20-180-00_bin-16","Mixotroph",123
"1674","SAO-all-DCM-20-180-00_bin-16","Phototroph",216
"1675","SAO-all-DCM-20-180-00_bin-23","Heterotroph",286
"1676","SAO-all-DCM-20-180-00_bin-23","Mixotroph",159
"1677","SAO-all-DCM-20-180-00_bin-23","Phototroph",232
"1678","SAO-all-DCM-20-180-00_bin-3","Heterotroph",267
"1679","SAO-all-DCM-20-180-00_bin-3","Mixotroph",147
"1680","SAO-all-DCM-20-180-00_bin-3","Phototroph",222
"1681","SAO-all-DCM-20-180-00_bin-30","Heterotroph",149
"1682","SAO-all-DCM-20-180-00_bin-30","Mixotroph",64
"1683","SAO-all-DCM-20-180-00_bin-30","Phototroph",169
"1684","SAO-all-MES-0-8-5-00_bin-104","Heterotroph",281
"1685","SAO-all-MES-0-8-5-00_bin-104","Mixotroph",169
"1686","SAO-all-MES-0-8-5-00_bin-104","Phototroph",245
"1687","SAO-all-MES-0-8-5-00_bin-134","Heterotroph",179
"1688","SAO-all-MES-0-8-5-00_bin-134","Mixotroph",94
"1689","SAO-all-MES-0-8-5-00_bin-134","Phototroph",187
"1690","SAO-all-MES-0-8-5-00_bin-141","Heterotroph",147
"1691","SAO-all-MES-0-8-5-00_bin-141","Mixotroph",63
"1692","SAO-all-MES-0-8-5-00_bin-141","Phototroph",168
"1693","SAO-all-MES-0-8-5-00_bin-166","Heterotroph",152
"1694","SAO-all-MES-0-8-5-00_bin-166","Mixotroph",68
"1695","SAO-all-MES-0-8-5-00_bin-166","Phototroph",170
"1696","SAO-all-MES-0-8-5-00_bin-199","Heterotroph",157
"1697","SAO-all-MES-0-8-5-00_bin-199","Mixotroph",71
"1698","SAO-all-MES-0-8-5-00_bin-199","Phototroph",175
"1699","SAO-all-MES-0-8-5-00_bin-71","Heterotroph",487
"1700","SAO-all-MES-0-8-5-00_bin-71","Mixotroph",326
"1701","SAO-all-MES-0-8-5-00_bin-71","Phototroph",398
"1702","SAO-all-MES-0-8-5-00_bin-84","Heterotroph",408
"1703","SAO-all-MES-0-8-5-00_bin-84","Mixotroph",276
"1704","SAO-all-MES-0-8-5-00_bin-84","Phototroph",318
"1705","SAO-all-MES-0-8-5-00_bin-99","Heterotroph",192
"1706","SAO-all-MES-0-8-5-00_bin-99","Mixotroph",95
"1707","SAO-all-MES-0-8-5-00_bin-99","Phototroph",182
"1708","SAO-all-SRF-0-8-5-00_bin-105","Heterotroph",166
"1709","SAO-all-SRF-0-8-5-00_bin-105","Mixotroph",83
"1710","SAO-all-SRF-0-8-5-00_bin-105","Phototroph",179
"1711","SAO-all-SRF-0-8-5-00_bin-11","Heterotroph",181
"1712","SAO-all-SRF-0-8-5-00_bin-11","Mixotroph",132
"1713","SAO-all-SRF-0-8-5-00_bin-11","Phototroph",224
"1714","SAO-all-SRF-0-8-5-00_bin-111","Heterotroph",372
"1715","SAO-all-SRF-0-8-5-00_bin-111","Mixotroph",467
"1716","SAO-all-SRF-0-8-5-00_bin-111","Phototroph",487
"1717","SAO-all-SRF-0-8-5-00_bin-141","Heterotroph",461
"1718","SAO-all-SRF-0-8-5-00_bin-141","Mixotroph",437
"1719","SAO-all-SRF-0-8-5-00_bin-141","Phototroph",408
"1720","SAO-all-SRF-0-8-5-00_bin-171","Heterotroph",313
"1721","SAO-all-SRF-0-8-5-00_bin-171","Mixotroph",376
"1722","SAO-all-SRF-0-8-5-00_bin-171","Phototroph",543
"1723","SAO-all-SRF-0-8-5-00_bin-195","Heterotroph",305
"1724","SAO-all-SRF-0-8-5-00_bin-195","Mixotroph",290
"1725","SAO-all-SRF-0-8-5-00_bin-195","Phototroph",384
"1726","SAO-all-SRF-0-8-5-00_bin-200","Heterotroph",156
"1727","SAO-all-SRF-0-8-5-00_bin-200","Mixotroph",79
"1728","SAO-all-SRF-0-8-5-00_bin-200","Phototroph",185
"1729","SAO-all-SRF-0-8-5-00_bin-212","Heterotroph",442
"1730","SAO-all-SRF-0-8-5-00_bin-212","Mixotroph",685
"1731","SAO-all-SRF-0-8-5-00_bin-212","Phototroph",770
"1732","SAO-all-SRF-0-8-5-00_bin-241","Heterotroph",485
"1733","SAO-all-SRF-0-8-5-00_bin-241","Mixotroph",446
"1734","SAO-all-SRF-0-8-5-00_bin-241","Phototroph",405
"1735","SAO-all-SRF-0-8-5-00_bin-26","Heterotroph",453
"1736","SAO-all-SRF-0-8-5-00_bin-26","Mixotroph",574
"1737","SAO-all-SRF-0-8-5-00_bin-26","Phototroph",598
"1738","SAO-all-SRF-0-8-5-00_bin-266","Heterotroph",457
"1739","SAO-all-SRF-0-8-5-00_bin-266","Mixotroph",429
"1740","SAO-all-SRF-0-8-5-00_bin-266","Phototroph",428
"1741","SAO-all-SRF-0-8-5-00_bin-284","Heterotroph",463
"1742","SAO-all-SRF-0-8-5-00_bin-284","Mixotroph",677
"1743","SAO-all-SRF-0-8-5-00_bin-284","Phototroph",736
"1744","SAO-all-SRF-0-8-5-00_bin-290","Heterotroph",185
"1745","SAO-all-SRF-0-8-5-00_bin-290","Mixotroph",132
"1746","SAO-all-SRF-0-8-5-00_bin-290","Phototroph",248
"1747","SAO-all-SRF-0-8-5-00_bin-297","Heterotroph",457
"1748","SAO-all-SRF-0-8-5-00_bin-297","Mixotroph",625
"1749","SAO-all-SRF-0-8-5-00_bin-297","Phototroph",822
"1750","SAO-all-SRF-0-8-5-00_bin-32","Heterotroph",263
"1751","SAO-all-SRF-0-8-5-00_bin-32","Mixotroph",305
"1752","SAO-all-SRF-0-8-5-00_bin-32","Phototroph",433
"1753","SAO-all-SRF-0-8-5-00_bin-325","Heterotroph",450
"1754","SAO-all-SRF-0-8-5-00_bin-325","Mixotroph",623
"1755","SAO-all-SRF-0-8-5-00_bin-325","Phototroph",603
"1756","SAO-all-SRF-0-8-5-00_bin-327","Heterotroph",166
"1757","SAO-all-SRF-0-8-5-00_bin-327","Mixotroph",97
"1758","SAO-all-SRF-0-8-5-00_bin-327","Phototroph",190
"1759","SAO-all-SRF-0-8-5-00_bin-333","Heterotroph",417
"1760","SAO-all-SRF-0-8-5-00_bin-333","Mixotroph",542
"1761","SAO-all-SRF-0-8-5-00_bin-333","Phototroph",760
"1762","SAO-all-SRF-0-8-5-00_bin-34","Heterotroph",483
"1763","SAO-all-SRF-0-8-5-00_bin-34","Mixotroph",634
"1764","SAO-all-SRF-0-8-5-00_bin-34","Phototroph",678
"1765","SAO-all-SRF-0-8-5-00_bin-366","Heterotroph",353
"1766","SAO-all-SRF-0-8-5-00_bin-366","Mixotroph",443
"1767","SAO-all-SRF-0-8-5-00_bin-366","Phototroph",544
"1768","SAO-all-SRF-0-8-5-00_bin-414","Heterotroph",422
"1769","SAO-all-SRF-0-8-5-00_bin-414","Mixotroph",371
"1770","SAO-all-SRF-0-8-5-00_bin-414","Phototroph",382
"1771","SAO-all-SRF-0-8-5-00_bin-42","Heterotroph",263
"1772","SAO-all-SRF-0-8-5-00_bin-42","Mixotroph",256
"1773","SAO-all-SRF-0-8-5-00_bin-42","Phototroph",373
"1774","SAO-all-SRF-0-8-5-00_bin-459","Heterotroph",321
"1775","SAO-all-SRF-0-8-5-00_bin-459","Mixotroph",433
"1776","SAO-all-SRF-0-8-5-00_bin-459","Phototroph",502
"1777","SAO-all-SRF-0-8-5-00_bin-465","Heterotroph",266
"1778","SAO-all-SRF-0-8-5-00_bin-465","Mixotroph",300
"1779","SAO-all-SRF-0-8-5-00_bin-465","Phototroph",345
"1780","SAO-all-SRF-0-8-5-00_bin-484","Heterotroph",408
"1781","SAO-all-SRF-0-8-5-00_bin-484","Mixotroph",579
"1782","SAO-all-SRF-0-8-5-00_bin-484","Phototroph",756
"1783","SAO-all-SRF-0-8-5-00_bin-49","Heterotroph",341
"1784","SAO-all-SRF-0-8-5-00_bin-49","Mixotroph",483
"1785","SAO-all-SRF-0-8-5-00_bin-49","Phototroph",502
"1786","SAO-all-SRF-0-8-5-00_bin-506","Heterotroph",318
"1787","SAO-all-SRF-0-8-5-00_bin-506","Mixotroph",438
"1788","SAO-all-SRF-0-8-5-00_bin-506","Phototroph",606
"1789","SAO-all-SRF-0-8-5-00_bin-538","Heterotroph",494
"1790","SAO-all-SRF-0-8-5-00_bin-538","Mixotroph",454
"1791","SAO-all-SRF-0-8-5-00_bin-538","Phototroph",425
"1792","SAO-all-SRF-0-8-5-00_bin-545","Heterotroph",210
"1793","SAO-all-SRF-0-8-5-00_bin-545","Mixotroph",123
"1794","SAO-all-SRF-0-8-5-00_bin-545","Phototroph",198
"1795","SAO-all-SRF-0-8-5-00_bin-546","Heterotroph",374
"1796","SAO-all-SRF-0-8-5-00_bin-546","Mixotroph",511
"1797","SAO-all-SRF-0-8-5-00_bin-546","Phototroph",562
"1798","SAO-all-SRF-0-8-5-00_bin-559","Heterotroph",278
"1799","SAO-all-SRF-0-8-5-00_bin-559","Mixotroph",213
"1800","SAO-all-SRF-0-8-5-00_bin-559","Phototroph",262
"1801","SAO-all-SRF-0-8-5-00_bin-566","Heterotroph",300
"1802","SAO-all-SRF-0-8-5-00_bin-566","Mixotroph",379
"1803","SAO-all-SRF-0-8-5-00_bin-566","Phototroph",451
"1804","SAO-all-SRF-0-8-5-00_bin-575","Heterotroph",372
"1805","SAO-all-SRF-0-8-5-00_bin-575","Mixotroph",476
"1806","SAO-all-SRF-0-8-5-00_bin-575","Phototroph",530
"1807","SAO-all-SRF-0-8-5-00_bin-583","Heterotroph",347
"1808","SAO-all-SRF-0-8-5-00_bin-583","Mixotroph",407
"1809","SAO-all-SRF-0-8-5-00_bin-583","Phototroph",460
"1810","SAO-all-SRF-0-8-5-00_bin-59","Heterotroph",487
"1811","SAO-all-SRF-0-8-5-00_bin-59","Mixotroph",457
"1812","SAO-all-SRF-0-8-5-00_bin-59","Phototroph",407
"1813","SAO-all-SRF-0-8-5-00_bin-590","Heterotroph",423
"1814","SAO-all-SRF-0-8-5-00_bin-590","Mixotroph",545
"1815","SAO-all-SRF-0-8-5-00_bin-590","Phototroph",582
"1816","SAO-all-SRF-0-8-5-00_bin-592","Heterotroph",379
"1817","SAO-all-SRF-0-8-5-00_bin-592","Mixotroph",448
"1818","SAO-all-SRF-0-8-5-00_bin-592","Phototroph",480
"1819","SAO-all-SRF-0-8-5-00_bin-611","Heterotroph",287
"1820","SAO-all-SRF-0-8-5-00_bin-611","Mixotroph",227
"1821","SAO-all-SRF-0-8-5-00_bin-611","Phototroph",271
"1822","SAO-all-SRF-0-8-5-00_bin-618","Heterotroph",234
"1823","SAO-all-SRF-0-8-5-00_bin-618","Mixotroph",213
"1824","SAO-all-SRF-0-8-5-00_bin-618","Phototroph",288
"1825","SAO-all-SRF-0-8-5-00_bin-628","Heterotroph",281
"1826","SAO-all-SRF-0-8-5-00_bin-628","Mixotroph",326
"1827","SAO-all-SRF-0-8-5-00_bin-628","Phototroph",416
"1828","SAO-all-SRF-0-8-5-00_bin-71","Heterotroph",338
"1829","SAO-all-SRF-0-8-5-00_bin-71","Mixotroph",419
"1830","SAO-all-SRF-0-8-5-00_bin-71","Phototroph",604
"1831","SAO-all-SRF-0-8-5-00_bin-75","Heterotroph",249
"1832","SAO-all-SRF-0-8-5-00_bin-75","Mixotroph",216
"1833","SAO-all-SRF-0-8-5-00_bin-75","Phototroph",322
"1834","SAO-all-SRF-0-8-5-00_bin-77","Heterotroph",192
"1835","SAO-all-SRF-0-8-5-00_bin-77","Mixotroph",122
"1836","SAO-all-SRF-0-8-5-00_bin-77","Phototroph",200
"1837","SAO-all-SRF-0-8-5-00_bin-87","Heterotroph",269
"1838","SAO-all-SRF-0-8-5-00_bin-87","Mixotroph",319
"1839","SAO-all-SRF-0-8-5-00_bin-87","Phototroph",388
"1840","SAO-all-SRF-180-2000-00_bin-19","Heterotroph",267
"1841","SAO-all-SRF-180-2000-00_bin-19","Mixotroph",156
"1842","SAO-all-SRF-180-2000-00_bin-19","Phototroph",219
"1843","SAO-all-SRF-180-2000-00_bin-28","Heterotroph",261
"1844","SAO-all-SRF-180-2000-00_bin-28","Mixotroph",167
"1845","SAO-all-SRF-180-2000-00_bin-28","Phototroph",259
"1846","SAO-all-SRF-180-2000-00_bin-31","Heterotroph",296
"1847","SAO-all-SRF-180-2000-00_bin-31","Mixotroph",169
"1848","SAO-all-SRF-180-2000-00_bin-31","Phototroph",244
"1849","SAO-all-SRF-180-2000-00_bin-33","Heterotroph",194
"1850","SAO-all-SRF-180-2000-00_bin-33","Mixotroph",101
"1851","SAO-all-SRF-180-2000-00_bin-33","Phototroph",196
"1852","SAO-all-SRF-180-2000-00_bin-37","Heterotroph",463
"1853","SAO-all-SRF-180-2000-00_bin-37","Mixotroph",248
"1854","SAO-all-SRF-180-2000-00_bin-37","Phototroph",259
"1855","SAO-all-SRF-180-2000-00_bin-47","Heterotroph",251
"1856","SAO-all-SRF-180-2000-00_bin-47","Mixotroph",142
"1857","SAO-all-SRF-180-2000-00_bin-47","Phototroph",225
"1858","SAO-all-SRF-180-2000-00_bin-9","Heterotroph",188
"1859","SAO-all-SRF-180-2000-00_bin-9","Mixotroph",153
"1860","SAO-all-SRF-180-2000-00_bin-9","Phototroph",249
"1861","SAO-all-SRF-20-180-00_bin-19","Heterotroph",212
"1862","SAO-all-SRF-20-180-00_bin-19","Mixotroph",105
"1863","SAO-all-SRF-20-180-00_bin-19","Phototroph",192
"1864","SAO-all-SRF-20-180-00_bin-2","Heterotroph",179
"1865","SAO-all-SRF-20-180-00_bin-2","Mixotroph",101
"1866","SAO-all-SRF-20-180-00_bin-2","Phototroph",187
"1867","SAO-all-SRF-20-180-00_bin-20","Heterotroph",152
"1868","SAO-all-SRF-20-180-00_bin-20","Mixotroph",66
"1869","SAO-all-SRF-20-180-00_bin-20","Phototroph",170
"1870","SAO-all-SRF-20-180-00_bin-21","Heterotroph",206
"1871","SAO-all-SRF-20-180-00_bin-21","Mixotroph",111
"1872","SAO-all-SRF-20-180-00_bin-21","Phototroph",201
"1873","SAO-all-SRF-20-180-00_bin-36","Heterotroph",334
"1874","SAO-all-SRF-20-180-00_bin-36","Mixotroph",174
"1875","SAO-all-SRF-20-180-00_bin-36","Phototroph",231
"1876","SAO-all-SRF-20-180-00_bin-40","Heterotroph",394
"1877","SAO-all-SRF-20-180-00_bin-40","Mixotroph",196
"1878","SAO-all-SRF-20-180-00_bin-40","Phototroph",221
"1879","SAO-all-SRF-20-180-00_bin-42","Heterotroph",372
"1880","SAO-all-SRF-20-180-00_bin-42","Mixotroph",201
"1881","SAO-all-SRF-20-180-00_bin-42","Phototroph",231
"1882","SAO-all-SRF-20-180-00_bin-46","Heterotroph",283
"1883","SAO-all-SRF-20-180-00_bin-46","Mixotroph",349
"1884","SAO-all-SRF-20-180-00_bin-46","Phototroph",404
"1885","SAO-all-SRF-20-180-00_bin-53","Heterotroph",196
"1886","SAO-all-SRF-20-180-00_bin-53","Mixotroph",97
"1887","SAO-all-SRF-20-180-00_bin-53","Phototroph",194
"1888","SAO-all-SRF-20-180-00_bin-59","Heterotroph",146
"1889","SAO-all-SRF-20-180-00_bin-59","Mixotroph",59
"1890","SAO-all-SRF-20-180-00_bin-59","Phototroph",161
"1891","SAO-all-SRF-20-180-00_bin-61","Heterotroph",187
"1892","SAO-all-SRF-20-180-00_bin-61","Mixotroph",77
"1893","SAO-all-SRF-20-180-00_bin-61","Phototroph",167
"1894","SAO-all-SRF-20-180-00_bin-69","Heterotroph",196
"1895","SAO-all-SRF-20-180-00_bin-69","Mixotroph",105
"1896","SAO-all-SRF-20-180-00_bin-69","Phototroph",191
"1897","SAO-all-SRF-20-180-00_bin-71","Heterotroph",407
"1898","SAO-all-SRF-20-180-00_bin-71","Mixotroph",235
"1899","SAO-all-SRF-20-180-00_bin-71","Phototroph",234
"1900","SAO-all-SRF-20-180-00_bin-78","Heterotroph",299
"1901","SAO-all-SRF-20-180-00_bin-78","Mixotroph",179
"1902","SAO-all-SRF-20-180-00_bin-78","Phototroph",250
"1903","SAO-all-SRF-20-180-00_bin-80","Heterotroph",170
"1904","SAO-all-SRF-20-180-00_bin-80","Mixotroph",83
"1905","SAO-all-SRF-20-180-00_bin-80","Phototroph",186
"1906","SAO-all-SRF-5-20-00_bin-14","Heterotroph",150
"1907","SAO-all-SRF-5-20-00_bin-14","Mixotroph",68
"1908","SAO-all-SRF-5-20-00_bin-14","Phototroph",175
"1909","SAO-all-SRF-5-20-00_bin-16","Heterotroph",513
"1910","SAO-all-SRF-5-20-00_bin-16","Mixotroph",340
"1911","SAO-all-SRF-5-20-00_bin-16","Phototroph",416
"1912","SAO-all-SRF-5-20-00_bin-23","Heterotroph",146
"1913","SAO-all-SRF-5-20-00_bin-23","Mixotroph",62
"1914","SAO-all-SRF-5-20-00_bin-23","Phototroph",167
"1915","SAO-all-SRF-5-20-00_bin-25","Heterotroph",147
"1916","SAO-all-SRF-5-20-00_bin-25","Mixotroph",68
"1917","SAO-all-SRF-5-20-00_bin-25","Phototroph",177
"1918","SAO-all-SRF-5-20-00_bin-29","Heterotroph",150
"1919","SAO-all-SRF-5-20-00_bin-29","Mixotroph",66
"1920","SAO-all-SRF-5-20-00_bin-29","Phototroph",171
"1921","SAO-all-SRF-5-20-00_bin-32","Heterotroph",147
"1922","SAO-all-SRF-5-20-00_bin-32","Mixotroph",64
"1923","SAO-all-SRF-5-20-00_bin-32","Phototroph",169
"1924","SAO-all-SRF-5-20-00_bin-54","Heterotroph",146
"1925","SAO-all-SRF-5-20-00_bin-54","Mixotroph",62
"1926","SAO-all-SRF-5-20-00_bin-54","Phototroph",167
"1927","SO-all-DCM-0-8-5-00_bin-34","Heterotroph",257
"1928","SO-all-DCM-0-8-5-00_bin-34","Mixotroph",320
"1929","SO-all-DCM-0-8-5-00_bin-34","Phototroph",384
"1930","SO-all-DCM-0-8-5-00_bin-35","Heterotroph",186
"1931","SO-all-DCM-0-8-5-00_bin-35","Mixotroph",118
"1932","SO-all-DCM-0-8-5-00_bin-35","Phototroph",201
"1933","SO-all-DCM-0-8-5-00_bin-36","Heterotroph",442
"1934","SO-all-DCM-0-8-5-00_bin-36","Mixotroph",389
"1935","SO-all-DCM-0-8-5-00_bin-36","Phototroph",386
"1936","SO-all-DCM-0-8-5-00_bin-41","Heterotroph",262
"1937","SO-all-DCM-0-8-5-00_bin-41","Mixotroph",206
"1938","SO-all-DCM-0-8-5-00_bin-41","Phototroph",268
"1939","SO-all-DCM-0-8-5-00_bin-49","Heterotroph",375
"1940","SO-all-DCM-0-8-5-00_bin-49","Mixotroph",340
"1941","SO-all-DCM-0-8-5-00_bin-49","Phototroph",361
"1942","SO-all-DCM-0-8-5-00_bin-52","Heterotroph",308
"1943","SO-all-DCM-0-8-5-00_bin-52","Mixotroph",372
"1944","SO-all-DCM-0-8-5-00_bin-52","Phototroph",541
"1945","SO-all-DCM-0-8-5-00_bin-59","Heterotroph",270
"1946","SO-all-DCM-0-8-5-00_bin-59","Mixotroph",222
"1947","SO-all-DCM-0-8-5-00_bin-59","Phototroph",260
"1948","SO-all-DCM-0-8-5-00_bin-74","Heterotroph",237
"1949","SO-all-DCM-0-8-5-00_bin-74","Mixotroph",173
"1950","SO-all-DCM-0-8-5-00_bin-74","Phototroph",237
"1951","SO-all-DCM-180-2000-00_bin-1","Heterotroph",149
"1952","SO-all-DCM-180-2000-00_bin-1","Mixotroph",63
"1953","SO-all-DCM-180-2000-00_bin-1","Phototroph",165
"1954","SO-all-DCM-180-2000-00_bin-14","Heterotroph",163
"1955","SO-all-DCM-180-2000-00_bin-14","Mixotroph",73
"1956","SO-all-DCM-180-2000-00_bin-14","Phototroph",175
"1957","SO-all-DCM-180-2000-00_bin-17","Heterotroph",159
"1958","SO-all-DCM-180-2000-00_bin-17","Mixotroph",70
"1959","SO-all-DCM-180-2000-00_bin-17","Phototroph",170
"1960","SO-all-DCM-180-2000-00_bin-6","Heterotroph",225
"1961","SO-all-DCM-180-2000-00_bin-6","Mixotroph",231
"1962","SO-all-DCM-180-2000-00_bin-6","Phototroph",316
"1963","SO-all-SRF-0-8-5-00_bin-110","Heterotroph",442
"1964","SO-all-SRF-0-8-5-00_bin-110","Mixotroph",647
"1965","SO-all-SRF-0-8-5-00_bin-110","Phototroph",743
"1966","SO-all-SRF-0-8-5-00_bin-112","Heterotroph",335
"1967","SO-all-SRF-0-8-5-00_bin-112","Mixotroph",287
"1968","SO-all-SRF-0-8-5-00_bin-112","Phototroph",301
"1969","SO-all-SRF-0-8-5-00_bin-20","Heterotroph",309
"1970","SO-all-SRF-0-8-5-00_bin-20","Mixotroph",362
"1971","SO-all-SRF-0-8-5-00_bin-20","Phototroph",522
"1972","SO-all-SRF-0-8-5-00_bin-31","Heterotroph",228
"1973","SO-all-SRF-0-8-5-00_bin-31","Mixotroph",165
"1974","SO-all-SRF-0-8-5-00_bin-31","Phototroph",239
"1975","SO-all-SRF-0-8-5-00_bin-39","Heterotroph",375
"1976","SO-all-SRF-0-8-5-00_bin-39","Mixotroph",528
"1977","SO-all-SRF-0-8-5-00_bin-39","Phototroph",614
"1978","SO-all-SRF-0-8-5-00_bin-4","Heterotroph",253
"1979","SO-all-SRF-0-8-5-00_bin-4","Mixotroph",193
"1980","SO-all-SRF-0-8-5-00_bin-4","Phototroph",260
"1981","SO-all-SRF-0-8-5-00_bin-43","Heterotroph",448
"1982","SO-all-SRF-0-8-5-00_bin-43","Mixotroph",413
"1983","SO-all-SRF-0-8-5-00_bin-43","Phototroph",393
"1984","SO-all-SRF-0-8-5-00_bin-45","Heterotroph",202
"1985","SO-all-SRF-0-8-5-00_bin-45","Mixotroph",154
"1986","SO-all-SRF-0-8-5-00_bin-45","Phototroph",243
"1987","SO-all-SRF-0-8-5-00_bin-50","Heterotroph",393
"1988","SO-all-SRF-0-8-5-00_bin-50","Mixotroph",343
"1989","SO-all-SRF-0-8-5-00_bin-50","Phototroph",357
"1990","SO-all-SRF-0-8-5-00_bin-54","Heterotroph",148
"1991","SO-all-SRF-0-8-5-00_bin-54","Mixotroph",70
"1992","SO-all-SRF-0-8-5-00_bin-54","Phototroph",168
"1993","SO-all-SRF-0-8-5-00_bin-63","Heterotroph",385
"1994","SO-all-SRF-0-8-5-00_bin-63","Mixotroph",518
"1995","SO-all-SRF-0-8-5-00_bin-63","Phototroph",735
"1996","SO-all-SRF-0-8-5-00_bin-90","Heterotroph",240
"1997","SO-all-SRF-0-8-5-00_bin-90","Mixotroph",235
"1998","SO-all-SRF-0-8-5-00_bin-90","Phototroph",311
"1999","SO-all-SRF-0-8-5-00_bin-97","Heterotroph",443
"2000","SO-all-SRF-0-8-5-00_bin-97","Mixotroph",403
"2001","SO-all-SRF-0-8-5-00_bin-97","Phototroph",407
"2002","SO-all-SRF-180-2000-00_bin-3","Heterotroph",183
"2003","SO-all-SRF-180-2000-00_bin-3","Mixotroph",124
"2004","SO-all-SRF-180-2000-00_bin-3","Phototroph",231
"2005","SO-all-SRF-180-2000-00_bin-8","Heterotroph",221
"2006","SO-all-SRF-180-2000-00_bin-8","Mixotroph",223
"2007","SO-all-SRF-180-2000-00_bin-8","Phototroph",309
"2008","SO-all-SRF-20-180-00_bin-21","Heterotroph",177
"2009","SO-all-SRF-20-180-00_bin-21","Mixotroph",124
"2010","SO-all-SRF-20-180-00_bin-21","Phototroph",222
"2011","SO-all-SRF-20-180-00_bin-23","Heterotroph",235
"2012","SO-all-SRF-20-180-00_bin-23","Mixotroph",137
"2013","SO-all-SRF-20-180-00_bin-23","Phototroph",222
"2014","SO-all-SRF-20-180-00_bin-8","Heterotroph",172
"2015","SO-all-SRF-20-180-00_bin-8","Mixotroph",120
"2016","SO-all-SRF-20-180-00_bin-8","Phototroph",223
"2017","SO-all-SRF-5-20-00_bin-17","Heterotroph",157
"2018","SO-all-SRF-5-20-00_bin-17","Mixotroph",68
"2019","SO-all-SRF-5-20-00_bin-17","Phototroph",174
"2020","SO-all-SRF-5-20-00_bin-18","Heterotroph",151
"2021","SO-all-SRF-5-20-00_bin-18","Mixotroph",72
"2022","SO-all-SRF-5-20-00_bin-18","Phototroph",179
"2023","SO-all-SRF-5-20-00_bin-34","Heterotroph",150
"2024","SO-all-SRF-5-20-00_bin-34","Mixotroph",66
"2025","SO-all-SRF-5-20-00_bin-34","Phototroph",171
"2026","SO-all-SRF-5-20-00_bin-55","Heterotroph",159
"2027","SO-all-SRF-5-20-00_bin-55","Mixotroph",76
"2028","SO-all-SRF-5-20-00_bin-55","Phototroph",181
"2029","SO-all-SRF-5-20-00_bin-63","Heterotroph",154
"2030","SO-all-SRF-5-20-00_bin-63","Mixotroph",70
"2031","SO-all-SRF-5-20-00_bin-63","Phototroph",175
"2032","SPO-all-DCM-0-8-5-00_bin-127","Heterotroph",403
"2033","SPO-all-DCM-0-8-5-00_bin-127","Mixotroph",553
"2034","SPO-all-DCM-0-8-5-00_bin-127","Phototroph",740
"2035","SPO-all-DCM-0-8-5-00_bin-138","Heterotroph",411
"2036","SPO-all-DCM-0-8-5-00_bin-138","Mixotroph",538
"2037","SPO-all-DCM-0-8-5-00_bin-138","Phototroph",585
"2038","SPO-all-DCM-0-8-5-00_bin-206","Heterotroph",153
"2039","SPO-all-DCM-0-8-5-00_bin-206","Mixotroph",75
"2040","SPO-all-DCM-0-8-5-00_bin-206","Phototroph",168
"2041","SPO-all-DCM-0-8-5-00_bin-208","Heterotroph",204
"2042","SPO-all-DCM-0-8-5-00_bin-208","Mixotroph",128
"2043","SPO-all-DCM-0-8-5-00_bin-208","Phototroph",207
"2044","SPO-all-DCM-0-8-5-00_bin-251","Heterotroph",220
"2045","SPO-all-DCM-0-8-5-00_bin-251","Mixotroph",146
"2046","SPO-all-DCM-0-8-5-00_bin-251","Phototroph",228
"2047","SPO-all-DCM-0-8-5-00_bin-275","Heterotroph",419
"2048","SPO-all-DCM-0-8-5-00_bin-275","Mixotroph",623
"2049","SPO-all-DCM-0-8-5-00_bin-275","Phototroph",678
"2050","SPO-all-DCM-0-8-5-00_bin-332","Heterotroph",381
"2051","SPO-all-DCM-0-8-5-00_bin-332","Mixotroph",473
"2052","SPO-all-DCM-0-8-5-00_bin-332","Phototroph",530
"2053","SPO-all-DCM-0-8-5-00_bin-35","Heterotroph",355
